tweet_text,sentiment,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
"She was on her feet taking his hand , smiling at him , telling him how delighted she was to meet him .",happy,"['she', 'was', 'be', 'on', 'her', 'she', 'feet', 'foot', 'taking', 'take', 'his', 'he', 'hand', 'smiling', 'smile', 'at', 'him', 'he', 'telling', 'tell', 'him', 'he', 'how', 'delighted', 'she', 'was', 'be', 'to', 'meet', 'him', 'he']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.469,0.0,0.0,2.0,0.5469999999999999,1.0,0.547,1.0,0.578,joy,3.0,2.469
Sir : I am writing to say how delighted I am with your magazine !,happy,"['sir', 'i', 'am', 'be', 'writing', 'write', 'to', 'say', 'how', 'delighted', 'i', 'am', 'be', 'with', 'your', 'you', 'magazine']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,1.0,0.445,joy,1.0,0.8909999999999999
"Mr Mitterrand appears so delighted with the ultra-courteous Edouard Balladur , that some Socialists wonder whether he has at last found the prime minister of his dreams .",happy,"['mr', 'mitterrand', 'appears', 'appear', 'so', 'delighted', 'with', 'the', 'ultra-courteous', 'edouard', 'balladur', 'that', 'some', 'socialists', 'wonder', 'whether', 'he', 'has', 'have', 'at', 'last', 'found', 'find', 'the', 'prime', 'minister', 'of', 'his', 'he', 'dreams', 'dream']",0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.798,0.0,0.0,2.0,0.9530000000000001,1.0,0.547,1.0,0.484,joy,5.0,2.798
"I was responsible for Community Programme for the last 18 months of its life , so I 'm delighted to be involved in introducing Community Action .",happy,"['i', 'was', 'be', 'responsible', 'for', 'community', 'programme', 'for', 'the', 'last', '18', 'months', 'month', 'of', 'its', 'life', 'so', 'i', ""'m"", 'be', 'delighted', 'to', 'be', 'involved', 'in', 'introducing', 'introduce', 'community', 'action']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3289999999999997,0.0,0.0,1.0,0.43,1.0,0.547,1.0,0.789,joy,2.0,1.3289999999999997
So we 're delighted to bring our conference to support our members in Portsmouth .,happy,"['so', 'we', ""'re"", 'be', 'delighted', 'to', 'bring', 'our', 'we', 'conference', 'to', 'support', 'our', 'we', 'members', 'member', 'in', 'portsmouth']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,0.0,0.0,joy,1.0,0.8909999999999999
"The Buenos Aires flight was delayed and the plane horribly hot , but this did n't upset the passengers who seemed delighted to be going home .",happy,"['the', 'buenos', 'aires', 'flight', 'was', 'be', 'delayed', 'delay', 'and', 'the', 'plane', 'horribly', 'hot', 'but', 'this', 'did', 'do', ""n't"", 'not', 'upset', 'the', 'passengers', 'passenger', 'who', 'seemed', 'seem', 'delighted', 'to', 'be', 'going', 'go', 'home']",3.0,1.165,1.0,0.297,1.0,0.141,2.0,1.4499999999999997,2.0,0.935,1.0,0.43,2.0,0.985,0.0,0.0,joy,2.0,1.4499999999999997
The proprietress seemed delighted to see them .,happy,"['the', 'proprietress', 'seemed', 'seem', 'delighted', 'to', 'see', 'them', 'they']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,0.0,0.0,joy,1.0,0.8909999999999999
"For the watching world , she smiled and laughed , seeming perfectly delighted with her husband and newfound status .",happy,"['for', 'the', 'watching', 'watch', 'world', 'she', 'smiled', 'smil', 'and', 'laughed', 'laugh', 'seeming', 'seem', 'perfectly', 'delighted', 'with', 'her', 'she', 'husband', 'and', 'newfound', 'status']",0.0,0.0,0.0,0.0,1.0,0.188,4.0,2.9019999999999997,0.0,0.0,2.0,0.688,2.0,1.07,0.0,0.0,joy,4.0,2.9019999999999997
"` He did n't seem too delighted to see you , "" said Betty .",happy,"['he', 'did', 'do', ""n't"", 'not', 'seem', 'too', 'delighted', 'to', 'see', 'you', 'said', 'say', 'betty']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,0.0,0.0,joy,1.0,0.8909999999999999
Advertisers said they were delighted to see many of their proposals reflected in the Government 's approach .,happy,"['advertisers', 'advertiser', 'said', 'say', 'they', 'were', 'be', 'delighted', 'to', 'see', 'many', 'of', 'their', 'they', 'proposals', 'proposal', 'reflected', 'reflect', 'in', 'the', 'government', ""'s"", 'approach']",0.0,0.0,0.0,0.0,1.0,0.359,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,0.0,0.0,joy,1.0,0.8909999999999999
"Whether or not the Palace actually arranged for the drawing to be removed , there can be little doubt that they were delighted to be rid of it .",happy,"['whether', 'or', 'not', 'the', 'palace', 'actually', 'arranged', 'arrange', 'for', 'the', 'drawing', 'to', 'be', 'removed', 'remove', 'there', 'can', 'be', 'little', 'doubt', 'that', 'they', 'were', 'be', 'delighted', 'to', 'be', 'rid', 'of', 'it']",1.0,0.35100000000000003,0.0,0.0,2.0,0.578,1.0,0.8909999999999999,2.0,0.64,1.0,0.43,1.0,0.547,1.0,0.203,joy,1.0,0.8909999999999999
` I am delighted that you are so cheerful and optimistic .,happy,"['i', 'am', 'be', 'delighted', 'that', 'you', 'are', 'be', 'so', 'cheerful', 'and', 'optimistic']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5199999999999996,0.0,0.0,2.0,0.821,1.0,0.547,0.0,0.0,joy,3.0,2.5199999999999996
"On the other hand , she suspected that Fowler-Thrown would be delighted to have a private view of Newley 's collection .",happy,"['on', 'the', 'other', 'hand', 'she', 'suspected', 'suspect', 'that', 'fowler', 'thrown', 'would', 'be', 'delighted', 'to', 'have', 'a', 'private', 'view', 'of', 'newley', ""'s"", 'collection']",0.0,0.0,0.0,0.0,2.0,0.891,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,0.0,0.0,fear,2.0,0.891
"Obviously , staff will be delighted that the appointment of a new Director has been made and sad that Tom has gone but it is the proposed reorganisation which will occupy the minds of most staff .",happy,"['obviously', 'staff', 'will', 'be', 'delighted', 'that', 'the', 'appointment', 'of', 'a', 'new', 'director', 'has', 'have', 'been', 'be', 'made', 'make', 'and', 'sad', 'that', 'tom', 'has', 'have', 'gone', 'go', 'but', 'it', 'is', 'be', 'the', 'proposed', 'propose', 'reorganisation', 'which', 'will', 'occupy', 'the', 'minds', 'mind', 'of', 'most', 'staff']",0.0,0.0,1.0,0.086,0.0,0.0,1.0,0.8909999999999999,2.0,1.2970000000000002,1.0,0.43,1.0,0.547,1.0,0.445,sadness,2.0,1.2970000000000002
"I was delighted to see the photograph of the staff from Department One , published in the January/February issue of Wimpey News .",happy,"['i', 'was', 'be', 'delighted', 'to', 'see', 'the', 'photograph', 'of', 'the', 'staff', 'from', 'department', 'one', 'published', 'publish', 'in', 'the', 'january', 'february', 'issue', 'of', 'wimpey', 'news']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,0.0,0.0,joy,1.0,0.8909999999999999
They were delighted with the turnout of spectators and the general organisations by local authorities .,happy,"['they', 'were', 'be', 'delighted', 'with', 'the', 'turnout', 'of', 'spectators', 'spectator', 'and', 'the', 'general', 'organisations', 'organisation', 'by', 'local', 'authorities', 'authority']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,2.0,1.0390000000000001,trust,2.0,1.0390000000000001
"` We are delighted to help the museum extend its collection , "" said Mr Watson .",happy,"['we', 'are', 'be', 'delighted', 'to', 'help', 'the', 'museum', 'extend', 'its', 'collection', 'said', 'say', 'mr', 'watson']",0.0,0.0,0.0,0.0,1.0,0.203,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,0.0,0.0,joy,1.0,0.8909999999999999
"Not having entered art competitions before , I 'm delighted to have reached the finals .",happy,"['not', 'having', 'have', 'entered', 'enter', 'art', 'competitions', 'competition', 'before', 'i', ""'m"", 'be', 'delighted', 'to', 'have', 'reached', 'reach', 'the', 'finals', 'final']",0.0,0.0,0.0,0.0,1.0,0.172,2.0,1.125,1.0,0.0,2.0,0.602,3.0,1.461,0.0,0.0,anticipation,3.0,1.461
I 'm delighted to learn that his advice has been sought in the present enterprise .,happy,"['i', ""'m"", 'be', 'delighted', 'to', 'learn', 'that', 'his', 'he', 'advice', 'has', 'have', 'been', 'be', 'sought', 'seek', 'in', 'the', 'present', 'enterprise']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3319999999999999,0.0,0.0,2.0,0.75,3.0,1.649,2.0,1.0699999999999998,anticipation,3.0,1.649
"We act cool , like we 're not delighted to meet up again , then we sit round the kitchen table and talk .",happy,"['we', 'act', 'cool', 'like', 'we', 're', 'be', 'not', 'delighted', 'to', 'meet', 'up', 'again', 'then', 'we', 'sit', 'round', 'the', 'kitchen', 'table', 'and', 'talk']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,1.0,0.484,joy,1.0,0.8909999999999999
"My Lord Mayor , I 'm delighted to have this opportunity to debate the Government 's health reforms again .",happy,"['my', 'lord', 'mayor', 'i', ""'m"", 'be', 'delighted', 'to', 'have', 'this', 'opportunity', 'to', 'debate', 'the', 'government', ""'s"", 'health', 'reforms', 'reform', 'again']",0.0,0.0,1.0,0.125,1.0,0.359,3.0,1.6959999999999997,0.0,0.0,1.0,0.43,2.0,1.195,1.0,0.445,joy,3.0,1.6959999999999997
"Delighted to be taken for another ride in another car , the little boy chuckled .",happy,"['delighted', 'to', 'be', 'taken', 'take', 'for', 'another', 'ride', 'in', 'another', 'car', 'the', 'little', 'boy', 'chuckled', 'chuckle']",0.0,0.0,1.0,0.11699999999999999,0.0,0.0,2.0,1.597,0.0,0.0,2.0,0.688,2.0,0.9380000000000001,1.0,0.21899999999999997,joy,2.0,1.597
I 'm delighted that you 've been able to come along at such short notice .,happy,"['i', ""'m"", 'be', 'delighted', 'that', 'you', ""'ve"", 'have', 'been', 'be', 'able', 'to', 'come', 'along', 'at', 'such', 'short', 'notice']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,0.0,0.0,joy,1.0,0.8909999999999999
"` What is it ? "" asked the eight-year-old , delighted that he had somehow managed to amuse this mature woman of nineteen .",happy,"['what', 'is', 'be', 'it', 'asked', 'ask', 'the', 'eight', 'year', 'old', 'delighted', 'that', 'he', 'had', 'have', 'somehow', 'managed', 'manage', 'to', 'amuse', 'this', 'mature', 'woman', 'of', 'nineteen']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6789999999999998,0.0,0.0,1.0,0.43,1.0,0.547,1.0,0.461,joy,2.0,1.6789999999999998
"` Now that I 've seen the finished copy I 'm delighted that I encouraged Susan to write it , "" said Mrs Major .",happy,"['now', 'that', 'i', ""'ve"", 'have', 'seen', 'see', 'the', 'finished', 'finish', 'copy', 'i', ""'m"", 'be', 'delighted', 'that', 'i', 'encouraged', 'encourage', 'susan', 'to', 'write', 'it', 'said', 'say', 'mrs', 'major']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0469999999999997,0.0,0.0,1.0,0.43,1.0,0.547,1.0,0.625,joy,3.0,2.0469999999999997
"Li Yuan was smiling broadly , pleased with himself , proud of his scheme , and delighted that he had Tsu Ma 's approval .",happy,"['li', 'yuan', 'was', 'be', 'smiling', 'smile', 'broadly', 'pleased', 'with', 'himself', 'proud', 'of', 'his', 'he', 'scheme', 'and', 'delighted', 'that', 'he', 'had', 'have', 'tsu', 'ma', ""'s"", 'approval']",0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.898,0.0,0.0,2.0,0.5469999999999999,2.0,0.9530000000000001,3.0,1.883,joy,5.0,3.898
"Though relieved , and fiercely delighted that she had apparently stopped him in his tracks , Polly was apprehensive about going back up on deck .",happy,"['though', 'relieved', 'and', 'fiercely', 'delighted', 'that', 'she', 'had', 'have', 'apparently', 'stopped', 'stop', 'him', 'he', 'in', 'his', 'he', 'tracks', 'track', 'polly', 'was', 'be', 'apprehensive', 'about', 'going', 'go', 'back', 'up', 'on', 'deck']",0.0,0.0,0.0,0.0,1.0,0.578,2.0,1.5379999999999998,0.0,0.0,1.0,0.43,3.0,1.469,0.0,0.0,joy,2.0,1.5379999999999998
"` I 'm delighted they left you the house , "" Julia told Margaret .",happy,"['i', ""'m"", 'be', 'delighted', 'they', 'left', 'leave', 'you', 'the', 'house', 'julia', 'told', 'tell', 'margaret']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,1.0,0.32799999999999996,2.0,0.6639999999999999,1.0,0.547,0.0,0.0,joy,1.0,0.8909999999999999
We were all very worried about you and I 'm delighted you 're home again .,happy,"['we', 'were', 'be', 'all', 'very', 'worried', 'about', 'you', 'and', 'i', ""'m"", 'be', 'delighted', 'you', ""'re"", 'be', 'home', 'again']",0.0,0.0,0.0,0.0,1.0,0.466,2.0,1.4499999999999997,1.0,0.621,1.0,0.43,1.0,0.547,0.0,0.0,joy,2.0,1.4499999999999997
"` I 'm delighted you 're so pleased to see me . """,happy,"['i', ""'m"", 'be', 'delighted', 'you', ""'re"", 'be', 'so', 'pleased', 'to', 'see', 'me', 'i']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6159999999999999,0.0,0.0,1.0,0.43,1.0,0.547,0.0,0.0,joy,2.0,1.6159999999999999
` Lee and Ian have shown they have what it takes to earn first-year professional terms and I 'm delighted they 've agreed to join us .,happy,"['`', 'lee', 'and', 'ian', 'have', 'shown', 'show', 'they', 'have', 'what', 'it', 'takes', 'take', 'to', 'earn', 'first', 'year', 'professional', 'terms', 'term', 'and', 'i', ""'m"", 'be', 'delighted', 'they', ""'ve"", 'have', 'agreed', 'agree', 'to', 'join', 'us', 'we']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,5.0,2.773,trust,5.0,2.773
"McGoldrick signed on for four years after talks with Highbury boss George Graham and said : ` I 'm delighted it 's all gone through so smoothly . """,happy,"['mcgoldrick', 'signed', 'sign', 'on', 'for', 'four', 'years', 'year', 'after', 'talks', 'talk', 'with', 'highbury', 'boss', 'george', 'graham', 'and', 'said', 'say', 'i', ""'m"", 'be', 'delighted', 'it', ""'s"", 'be', 'all', 'gone', 'go', 'through', 'so', 'smoothly']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,1.0,0.45299999999999996,1.0,0.43,1.0,0.547,0.0,0.0,joy,1.0,0.8909999999999999
"Sammy stuck his nose in the air , delighted at such attention .",happy,"['sammy', 'stuck', 'stick', 'his', 'he', 'nose', 'in', 'the', 'air', 'delighted', 'at', 'such', 'attention']",0.0,0.0,1.0,0.18,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,1.0,0.547,0.0,0.0,joy,1.0,0.8909999999999999
"The dog , delighted at last to have some attention paid to it , raced ahead , scenting rabbits , his great tail pluming .",happy,"['the', 'dog', 'delighted', 'at', 'last', 'to', 'have', 'some', 'attention', 'paid', 'pay', 'to', 'it', 'raced', 'race', 'ahead', 'scenting', 'scent', 'rabbits', 'rabbit', 'his', 'he', 'great', 'tail', 'pluming']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.133,0.0,0.0,1.0,0.43,2.0,1.008,1.0,0.43,joy,2.0,1.133
He appeared delighted at the prospect .,happy,"['he', 'appeared', 'appear', 'delighted', 'at', 'the', 'prospect']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,2.0,1.266,0.0,0.0,anticipation,2.0,1.266
"Looking anything but delighted at the prospect , he stood up .",happy,"['looking', 'look', 'anything', 'but', 'delighted', 'at', 'the', 'prospect', 'he', 'stood', 'stand', 'up']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.43,2.0,1.266,0.0,0.0,anticipation,2.0,1.266
"She grinned , delighted at this mind-reading .",happy,"['she', 'grinned', 'grin', 'delighted', 'at', 'this', 'mind', 'reading']",0.0,0.0,1.0,0.086,0.0,0.0,2.0,1.563,0.0,0.0,2.0,0.766,2.0,0.9690000000000001,1.0,0.391,joy,2.0,1.563
"She cackled , delighted with the queasy mixture on the plate , hot brown coffee lapping at the pale wedge of sugared pastry .",happy,"['she', 'cackled', 'cackle', 'delighted', 'with', 'the', 'queasy', 'mixture', 'on', 'the', 'plate', 'hot', 'brown', 'coffee', 'lapping', 'lap', 'at', 'the', 'pale', 'wedge', 'of', 'sugared', 'sugare', 'pastry']",1.0,0.529,1.0,0.633,0.0,0.0,3.0,1.4529999999999998,1.0,0.23399999999999999,1.0,0.43,1.0,0.547,0.0,0.0,joy,3.0,1.4529999999999998
"Delighted with their silver medals for reaching the final against the world champions , England saw the match open with an expected win by the world champion Jorgen Persson over English champion Chen Xinhua 21-8 , 21-18 .",happy,"['delighted', 'with', 'their', 'they', 'silver', 'medals', 'medal', 'for', 'reaching', 'reach', 'the', 'final', 'against', 'the', 'world', 'champions', 'champion', 'england', 'saw', 'see', 'the', 'match', 'open', 'with', 'an', 'a', 'expected', 'expect', 'win', 'by', 'the', 'world', 'champion', 'jorgen', 'persson', 'over', 'english', 'champion', 'chen', 'xinhua', '21', '8', '21', '18']",0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.683,0.0,0.0,3.0,0.867,5.0,2.89,3.0,1.579,anticipation,5.0,2.89
"` In my youth "" , says Baxter , ` I was quickly past my fundamentals and was running up into a multitude of controversies , and greatly delighted with metaphysical and scholastic writings . """,happy,"['in', 'my', 'youth', 'says', 'say', 'baxter', 'i', 'was', 'be', 'quickly', 'past', 'my', 'fundamentals', 'fundamental', 'and', 'was', 'be', 'running', 'run', 'up', 'into', 'a', 'multitude', 'of', 'controversies', 'controversy', 'and', 'greatly', 'delighted', 'with', 'metaphysical', 'and', 'scholastic', 'writings']",1.0,0.045,0.0,0.0,2.0,0.312,3.0,1.524,0.0,0.0,2.0,0.602,2.0,1.0390000000000001,1.0,0.617,joy,3.0,1.524
"Modigliani , delighted with the atmosphere of warmth and sincerity , resumed his friendship with Soutine and Indenbaum .",happy,"['modigliani', 'delighted', 'with', 'the', 'atmosphere', 'of', 'warmth', 'and', 'sincerity', 'resumed', 'resume', 'his', 'he', 'friendship', 'with', 'soutine', 'and', 'indenbaum']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0119999999999996,0.0,0.0,1.0,0.43,1.0,0.547,1.0,0.727,joy,3.0,2.0119999999999996
"And , remember , as with all our offers , we guarantee to refund your money if you 're not delighted with your purchase .",happy,"['and', 'remember', 'as', 'with', 'all', 'our', 'we', 'offers', 'offer', 'we', 'guarantee', 'to', 'refund', 'your', 'you', 'money', 'if', 'you', ""'re"", 'be', 'not', 'delighted', 'with', 'your', 'you', 'purchase']",1.0,0.07400000000000001,0.0,0.0,0.0,0.0,2.0,1.422,0.0,0.0,2.0,0.633,2.0,1.133,2.0,1.0699999999999998,joy,2.0,1.422
"He chuckled , delighted at having amazed her .",happy,"['he', 'chuckled', 'chuckle', 'delighted', 'at', 'having', 'have', 'amazed', 'amaze', 'her', 'she']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.597,0.0,0.0,3.0,1.43,2.0,0.9380000000000001,1.0,0.21899999999999997,joy,2.0,1.597
"Delighted at having gained his complete attention , Lori squirmed in her seat .",happy,"['delighted', 'at', 'having', 'have', 'gained', 'gain', 'his', 'he', 'complete', 'attention', 'lori', 'squirmed', 'squirm', 'in', 'her', 'she', 'seat']",0.0,0.0,1.0,0.49200000000000005,0.0,0.0,3.0,1.694,0.0,0.0,1.0,0.43,2.0,1.2029999999999998,1.0,0.469,joy,3.0,1.694
Morrissey was ecstatic at the response .,happy,"['morrissey', 'was', 'be', 'ecstatic', 'at', 'the', 'response']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9540000000000001,0.0,0.0,1.0,0.562,1.0,0.688,0.0,0.0,joy,1.0,0.9540000000000001
If you use a fax card you 'll be ecstatic to see that WordStar has the capacity to create faxable files in a matter of seconds .,happy,"['if', 'you', 'use', 'a', 'fax', 'card', 'you', ""'ll"", 'will', 'be', 'ecstatic', 'to', 'see', 'that', 'wordstar', 'has', 'have', 'the', 'capacity', 'to', 'create', 'faxable', 'files', 'file', 'in', 'a', 'matter', 'of', 'seconds']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.242,0.0,0.0,1.0,0.562,1.0,0.688,2.0,0.946,joy,2.0,1.242
"With a grimace , Donal murmured gloomily , ` He was n't exactly ecstatic at my explanation . """,happy,"['with', 'a', 'grimace', 'donal', 'murmured', 'murmure', 'gloomily', 'he', 'was', 'be', ""n't"", 'not', 'exactly', 'ecstatic', 'at', 'my', 'explanation']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9540000000000001,0.0,0.0,1.0,0.562,1.0,0.688,0.0,0.0,joy,1.0,0.9540000000000001
"Thank you , thank you ! "" she cried , quite ecstatic that he 'd unbent .",happy,"['thank', 'you', 'thank', 'you', 'she', 'cried', 'cry', 'quite', 'ecstatic', 'that', 'he', ""'d"", 'would', 'unbent']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9540000000000001,2.0,1.469,1.0,0.562,1.0,0.688,0.0,0.0,sadness,2.0,1.469
