tweet_text,sentiment,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,afraid,afraid_score,amused,amused_score,angry,angry_score,annoyed,annoyed_score,dontcare,dontcare_score,happy,happy_score,inspired,inspired_score,sad,sad_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
"In the end , the poems must be read as expressions of sheer delight in friendship .",happy,"['in', 'the', 'end', 'the', 'poems', 'poem', 'must', 'be', 'read', 'as', 'expressions', 'expression', 'of', 'sheer', 'delight', 'in', 'friendship']",joy,3.0,1.7680000000000002,10.0,0.5621623914172437,10.0,1.6678099968789122,10.0,0.9721458774369036,10.0,1.2647676469293774,10.0,1.1579015128856862,10.0,1.093347693203873,10.0,2.3780296060966086,10.0,0.9038352751513953,inspired,10.0,2.3780296060966086
"With such obvious delight in food , it 's hard to see how Blanc remains so slim .",happy,"['with', 'such', 'obvious', 'delight', 'in', 'food', 'it', ""'s"", 'be', 'hard', 'to', 'see', 'how', 'blanc', 'remains', 'remain', 'so', 'slim']",trust,3.0,1.32,9.0,0.8690396793282035,9.0,1.3875790969269133,9.0,0.8098889654560478,9.0,1.0941952999557192,9.0,1.060082067170892,9.0,1.0406418599878575,9.0,1.647767633636058,9.0,1.0908053975383085,inspired,9.0,1.647767633636058
The animal seemed to take a perverse delight in terrorizing him .,happy,"['the', 'animal', 'seemed', 'seem', 'to', 'take', 'a', 'perverse', 'delight', 'in', 'terrorizing', 'terrorize', 'him', 'he']",fear,2.0,1.3599999999999999,8.0,0.7123892303620889,8.0,1.3757961820986133,8.0,1.0819344443727208,8.0,0.9480945695624605,8.0,1.0122696715789397,8.0,0.8141763078993332,8.0,1.2700528916800202,8.0,0.785286702445823,amused,8.0,1.3757961820986133
"All he 'd glimpsed through the window was Matta playing solitaire of some kind , so why had the man taken such delight in terrifying him ?",happy,"['all', 'he', ""'d"", 'would', 'glimpsed', 'glimpse', 'through', 'the', 'window', 'was', 'be', 'matta', 'playing', 'play', 'solitaire', 'of', 'some', 'kind', 'so', 'why', 'had', 'have', 'the', 'man', 'taken', 'take', 'such', 'delight', 'in', 'terrifying', 'him', 'he']",joy,2.0,1.3860000000000001,14.0,1.1015248474748187,14.0,3.2398463465936467,14.0,1.317281268784233,14.0,1.5178830938623753,13.0,1.6530222945305129,14.0,1.4064927997694097,14.0,2.530713067289163,14.0,1.2332362816958398,amused,14.0,3.2398463465936467
"But do I take delight in pushing you down , making you worse ?",happy,"['but', 'do', 'i', 'take', 'delight', 'in', 'pushing', 'push', 'you', 'down', 'making', 'make', 'you', 'worse']",joy,1.0,0.765,7.0,0.6078871649444972,7.0,1.0945272636420134,7.0,0.7325410970727382,7.0,0.9585247925153528,7.0,0.9118973200506441,7.0,0.7926326666758863,7.0,1.2751796255284837,7.0,0.6268100695703838,inspired,7.0,1.2751796255284837
Todd showed delight in simple songs and reverence when invited to pray .,happy,"['todd', 'showed', 'show', 'delight', 'in', 'simple', 'songs', 'song', 'and', 'reverence', 'when', 'invited', 'invite', 'to', 'pray']",joy,5.0,2.256,11.0,0.6402903981961099,11.0,1.929773401016217,11.0,0.9289241878769581,11.0,1.339892269423686,11.0,1.790722489887479,11.0,1.403652112678301,11.0,2.124142612807575,11.0,0.8426025281136735,inspired,11.0,2.124142612807575
"` But my chairman and vice-chairman have given me another year 's contract , and I 'm absolutely delighted to be staying at Nottingham Forest .",happy,"['but', 'my', 'chairman', 'and', 'vice', 'chairman', 'have', 'given', 'give', 'me', 'i', 'another', 'year', ""'s"", 'contract', 'and', 'i', ""'m"", 'be', 'absolutely', 'delighted', 'to', 'be', 'staying', 'stay', 'at', 'nottingham', 'forest']",joy,1.0,0.8909999999999999,13.0,1.2291369801136671,13.0,1.7615664093465409,13.0,1.6932092152534168,12.0,1.761754884158517,13.0,1.9078752825803948,13.0,1.3708211401152195,13.0,2.021194529068677,13.0,1.2544415593635672,inspired,13.0,2.021194529068677
"I 'm absolutely delighted that we achieved what we set out to do at the beginning of the week , which was to ensure that the Ryder Cup stayed on this side of the Atlantic .",happy,"['i', ""'m"", 'be', 'absolutely', 'delighted', 'that', 'we', 'achieved', 'achieve', 'what', 'we', 'set', 'out', 'to', 'do', 'at', 'the', 'beginning', 'of', 'the', 'week', 'which', 'was', 'be', 'to', 'ensure', 'that', 'the', 'ryder', 'cup', 'stayed', 'stay', 'on', 'this', 'side', 'of', 'the', 'atlantic']",joy,3.0,2.032,14.0,1.3675648705159458,14.0,1.9170935246732035,14.0,1.35575756674829,14.0,1.6802406460976913,14.0,1.7543656845874105,14.0,1.5723145571167765,14.0,2.741421444158107,14.0,1.6112417061025759,inspired,14.0,2.741421444158107
"Highly delighted with the transaction , we made our way back to Althorp Street , wondering how we were to break the news to Mrs Sugden .",happy,"['highly', 'delighted', 'with', 'the', 'transaction', 'we', 'made', 'make', 'our', 'we', 'way', 'back', 'to', 'althorp', 'street', 'wondering', 'wonder', 'how', 'we', 'were', 'be', 'to', 'break', 'the', 'news', 'to', 'mrs', 'sugden']",joy,3.0,1.653,13.0,0.9686890306996642,13.0,2.1490986843771003,13.0,1.6276640703893537,13.0,1.8498732517713736,13.0,1.843267933232127,13.0,1.353660391961614,13.0,2.0290592849069236,13.0,1.1786873526618433,amused,13.0,2.1490986843771003
"Both Mr Souness and Jim Smith , the Portsmouth manager , emphasised how delighted they were with the overall quality of yesterday 's tie .",happy,"['both', 'mr', 'souness', 'and', 'jim', 'smith', 'the', 'portsmouth', 'manager', 'emphasised', 'emphasise', 'how', 'delighted', 'they', 'were', 'be', 'with', 'the', 'overall', 'quality', 'of', 'yesterday', ""'s"", 'tie']",joy,1.0,0.8909999999999999,11.0,1.674668047288018,12.0,2.467032354333329,11.0,1.1118969099243987,12.0,1.7360856436147916,10.0,1.492387105207483,12.0,1.5497127115939173,11.0,1.6015157918749132,12.0,1.3667014361631493,amused,12.0,2.467032354333329
"She was on her feet taking his hand , smiling at him , telling him how delighted she was to meet him .",happy,"['she', 'was', 'be', 'on', 'her', 'she', 'feet', 'foot', 'taking', 'take', 'his', 'he', 'hand', 'smiling', 'smile', 'at', 'him', 'he', 'telling', 'tell', 'him', 'he', 'how', 'delighted', 'she', 'was', 'be', 'to', 'meet', 'him', 'he']",joy,3.0,2.469,11.0,0.8665314965048428,11.0,1.6815065197123038,11.0,1.0594739026444169,11.0,1.3854549837399721,11.0,1.5176261439241394,11.0,1.1934338605418326,11.0,2.2571981260423595,11.0,1.0387749668901325,inspired,11.0,2.2571981260423595
Sir : I am writing to say how delighted I am with your magazine !,happy,"['sir', 'i', 'am', 'be', 'writing', 'write', 'to', 'say', 'how', 'delighted', 'i', 'am', 'be', 'with', 'your', 'you', 'magazine']",joy,1.0,0.8909999999999999,6.0,0.31470153864028955,6.0,1.0218921633486222,6.0,0.5353095308857374,6.0,0.8074730002888331,6.0,0.8917290028768847,6.0,0.6265666533706552,6.0,1.3326191242423473,6.0,0.46970898634663016,inspired,6.0,1.3326191242423473
"Mr Mitterrand appears so delighted with the ultra-courteous Edouard Balladur , that some Socialists wonder whether he has at last found the prime minister of his dreams .",happy,"['mr', 'mitterrand', 'appears', 'appear', 'so', 'delighted', 'with', 'the', 'ultra-courteous', 'edouard', 'balladur', 'that', 'some', 'socialists', 'wonder', 'whether', 'he', 'has', 'have', 'at', 'last', 'found', 'find', 'the', 'prime', 'minister', 'of', 'his', 'he', 'dreams', 'dream']",joy,5.0,2.798,16.0,1.5515297465104894,16.0,2.5421206475536824,16.0,1.8631011657383265,15.0,1.982151970137457,15.0,1.8526841134008847,16.0,1.8827609217644232,15.0,2.4941987202007363,16.0,1.8314527146940005,amused,16.0,2.5421206475536824
"I was responsible for Community Programme for the last 18 months of its life , so I 'm delighted to be involved in introducing Community Action .",happy,"['i', 'was', 'be', 'responsible', 'for', 'community', 'programme', 'for', 'the', 'last', '18', 'months', 'month', 'of', 'its', 'life', 'so', 'i', ""'m"", 'be', 'delighted', 'to', 'be', 'involved', 'in', 'introducing', 'introduce', 'community', 'action']",joy,2.0,1.3289999999999997,12.0,1.1435496345042802,12.0,1.6452435854880634,12.0,1.5457533227653473,12.0,1.5914045286578316,12.0,1.4844526824141833,12.0,1.360952328551628,12.0,2.0489960113490033,12.0,1.1796479062696628,inspired,12.0,2.0489960113490033
So we 're delighted to bring our conference to support our members in Portsmouth .,happy,"['so', 'we', ""'re"", 'be', 'delighted', 'to', 'bring', 'our', 'we', 'conference', 'to', 'support', 'our', 'we', 'members', 'member', 'in', 'portsmouth']",joy,1.0,0.8909999999999999,6.0,0.512478456716362,7.0,1.185860349259468,6.0,0.7774104673139216,7.0,1.2143737685194145,6.0,0.7783146767286898,7.0,0.8639364121788453,6.0,0.9664072481634576,7.0,0.701218621119841,annoyed,7.0,1.2143737685194145
"The Buenos Aires flight was delayed and the plane horribly hot , but this did n't upset the passengers who seemed delighted to be going home .",happy,"['the', 'buenos', 'aires', 'flight', 'was', 'be', 'delayed', 'delay', 'and', 'the', 'plane', 'horribly', 'hot', 'but', 'this', 'did', 'do', ""n't"", 'not', 'upset', 'the', 'passengers', 'passenger', 'who', 'seemed', 'seem', 'delighted', 'to', 'be', 'going', 'go', 'home']",joy,2.0,1.4499999999999997,17.0,1.8588634011555971,17.0,2.397221024064107,17.0,1.8379260615806734,17.0,2.2857302985725774,17.0,2.0815425131266574,17.0,1.752069637369154,17.0,2.4922672073155816,17.0,2.2943798568156515,inspired,17.0,2.4922672073155816
The proprietress seemed delighted to see them .,happy,"['the', 'proprietress', 'seemed', 'seem', 'delighted', 'to', 'see', 'them', 'they']",joy,1.0,0.8909999999999999,4.0,0.2623689887806824,4.0,0.711044077372515,5.0,1.0221940507566278,4.0,0.5584850153730541,4.0,0.5829352890325744,5.0,0.6463769142579249,4.0,0.7956675846445496,5.0,0.4209280797820718,angry,5.0,1.0221940507566278
"For the watching world , she smiled and laughed , seeming perfectly delighted with her husband and newfound status .",happy,"['for', 'the', 'watching', 'watch', 'world', 'she', 'smiled', 'smil', 'and', 'laughed', 'laugh', 'seeming', 'seem', 'perfectly', 'delighted', 'with', 'her', 'she', 'husband', 'and', 'newfound', 'status']",joy,4.0,2.9019999999999997,13.0,0.8576018835661219,13.0,2.3872959198018022,13.0,1.0842078033699567,13.0,1.6144134589762231,13.0,1.9637783201239485,13.0,1.3642832993985679,13.0,2.7696437248589683,13.0,0.9587755899044104,inspired,13.0,2.7696437248589683
"` He did n't seem too delighted to see you , "" said Betty .",happy,"['he', 'did', 'do', ""n't"", 'not', 'seem', 'too', 'delighted', 'to', 'see', 'you', 'said', 'say', 'betty']",joy,1.0,0.8909999999999999,6.0,0.45651495838213635,6.0,0.9395715941613323,6.0,0.6322679665528002,6.0,0.8336894550843156,6.0,0.8875879088166626,6.0,0.6157213444173628,6.0,0.9606625686476669,6.0,0.6739842039377234,inspired,6.0,0.9606625686476669
Advertisers said they were delighted to see many of their proposals reflected in the Government 's approach .,happy,"['advertisers', 'advertiser', 'said', 'say', 'they', 'were', 'be', 'delighted', 'to', 'see', 'many', 'of', 'their', 'they', 'proposals', 'proposal', 'reflected', 'reflect', 'in', 'the', 'government', ""'s"", 'approach']",joy,1.0,0.8909999999999999,13.0,1.1892670232941018,13.0,1.91113892872573,13.0,1.613544966505653,13.0,1.9777827326272588,13.0,1.855626239490873,13.0,1.3117628005165152,13.0,1.9475138895413848,13.0,1.1933634192984832,annoyed,13.0,1.9777827326272588
"Whether or not the Palace actually arranged for the drawing to be removed , there can be little doubt that they were delighted to be rid of it .",happy,"['whether', 'or', 'not', 'the', 'palace', 'actually', 'arranged', 'arrange', 'for', 'the', 'drawing', 'to', 'be', 'removed', 'remove', 'there', 'can', 'be', 'little', 'doubt', 'that', 'they', 'were', 'be', 'delighted', 'to', 'be', 'rid', 'of', 'it']",joy,1.0,0.8909999999999999,12.0,1.042871880060517,12.0,1.892684261686279,12.0,1.5417490492766808,12.0,1.8455730986105827,12.0,1.5378354729957833,12.0,1.229595333740732,12.0,1.8785495039425006,12.0,1.0311413996869248,amused,12.0,1.892684261686279
` I am delighted that you are so cheerful and optimistic .,happy,"['i', 'am', 'be', 'delighted', 'that', 'you', 'are', 'be', 'so', 'cheerful', 'and', 'optimistic']",joy,3.0,2.5199999999999996,3.0,0.241010494392482,3.0,0.45602014013184694,3.0,0.16433869928390596,3.0,0.3235094478139463,3.0,0.4986206698421476,3.0,0.43064912883446455,3.0,0.6000196737917284,3.0,0.2858317459094783,inspired,3.0,0.6000196737917284
"On the other hand , she suspected that Fowler-Thrown would be delighted to have a private view of Newley 's collection .",happy,"['on', 'the', 'other', 'hand', 'she', 'suspected', 'suspect', 'that', 'fowler', 'thrown', 'would', 'be', 'delighted', 'to', 'have', 'a', 'private', 'view', 'of', 'newley', ""'s"", 'collection']",fear,2.0,0.891,10.0,1.0085683586427785,11.0,1.4742044845061197,11.0,1.7270436886991642,10.0,1.1849194109720742,11.0,1.3463580280330498,11.0,1.3109303311158196,11.0,1.5610675126182312,11.0,1.3869081854127632,angry,11.0,1.7270436886991642
"Obviously , staff will be delighted that the appointment of a new Director has been made and sad that Tom has gone but it is the proposed reorganisation which will occupy the minds of most staff .",happy,"['obviously', 'staff', 'will', 'be', 'delighted', 'that', 'the', 'appointment', 'of', 'a', 'new', 'director', 'has', 'have', 'been', 'be', 'made', 'make', 'and', 'sad', 'that', 'tom', 'has', 'have', 'gone', 'go', 'but', 'it', 'is', 'be', 'the', 'proposed', 'propose', 'reorganisation', 'which', 'will', 'occupy', 'the', 'minds', 'mind', 'of', 'most', 'staff']",sadness,2.0,1.2970000000000002,17.0,1.3779668408924608,17.0,2.505076229407185,17.0,2.104472781196318,17.0,2.4904682166532695,17.0,2.234450465415841,18.0,2.8376197557979204,17.0,2.877461636227509,17.0,1.5724840744094972,inspired,17.0,2.877461636227509
"I was delighted to see the photograph of the staff from Department One , published in the January/February issue of Wimpey News .",happy,"['i', 'was', 'be', 'delighted', 'to', 'see', 'the', 'photograph', 'of', 'the', 'staff', 'from', 'department', 'one', 'published', 'publish', 'in', 'the', 'january', 'february', 'issue', 'of', 'wimpey', 'news']",joy,1.0,0.8909999999999999,12.0,1.1397450382380168,12.0,1.8450036468388664,12.0,1.7098604940749451,12.0,1.7062646269449955,12.0,1.5424985893830268,12.0,1.2342142294833014,12.0,1.614015916920964,12.0,1.2083974581158845,amused,12.0,1.8450036468388664
They were delighted with the turnout of spectators and the general organisations by local authorities .,happy,"['they', 'were', 'be', 'delighted', 'with', 'the', 'turnout', 'of', 'spectators', 'spectator', 'and', 'the', 'general', 'organisations', 'organisation', 'by', 'local', 'authorities', 'authority']",trust,2.0,1.0390000000000001,10.0,1.3372155345903023,10.0,1.3258362038770264,10.0,1.2936701179746406,10.0,1.191216960557256,10.0,1.2226320305481955,10.0,1.0235304852282743,10.0,1.431087673180331,10.0,1.1748109940439735,inspired,10.0,1.431087673180331
"` We are delighted to help the museum extend its collection , "" said Mr Watson .",happy,"['we', 'are', 'be', 'delighted', 'to', 'help', 'the', 'museum', 'extend', 'its', 'collection', 'said', 'say', 'mr', 'watson']",joy,1.0,0.8909999999999999,9.0,0.6799255412160085,9.0,1.3521181279986938,9.0,1.0832414605133425,9.0,1.1975205863162606,9.0,1.2765325561191592,9.0,1.0851403847731058,9.0,1.5355920094780628,9.0,0.7899293335853674,inspired,9.0,1.5355920094780628
"Not having entered art competitions before , I 'm delighted to have reached the finals .",happy,"['not', 'having', 'have', 'entered', 'enter', 'art', 'competitions', 'competition', 'before', 'i', ""'m"", 'be', 'delighted', 'to', 'have', 'reached', 'reach', 'the', 'finals', 'final']",anticipation,3.0,1.461,10.0,0.7772254928777743,10.0,1.3994131487393968,10.0,0.9448367469374541,10.0,1.210990697736928,10.0,1.352199313937518,10.0,1.3887141851446339,10.0,1.9697303566170292,10.0,0.9568900580092661,inspired,10.0,1.9697303566170292
I 'm delighted to learn that his advice has been sought in the present enterprise .,happy,"['i', ""'m"", 'be', 'delighted', 'to', 'learn', 'that', 'his', 'he', 'advice', 'has', 'have', 'been', 'be', 'sought', 'seek', 'in', 'the', 'present', 'enterprise']",anticipation,3.0,1.649,7.0,0.4891290573851929,7.0,1.0441303960037445,7.0,0.8215223790152224,7.0,1.0343510991282907,7.0,0.8486359775521802,7.0,0.7445139337721683,7.0,1.4872263010551836,7.0,0.5304908560880168,inspired,7.0,1.4872263010551836
"We act cool , like we 're not delighted to meet up again , then we sit round the kitchen table and talk .",happy,"['we', 'act', 'cool', 'like', 'we', 're', 'be', 'not', 'delighted', 'to', 'meet', 'up', 'again', 'then', 'we', 'sit', 'round', 'the', 'kitchen', 'table', 'and', 'talk']",joy,1.0,0.8909999999999999,10.0,0.7231716160518927,10.0,1.99201830611797,10.0,0.9714053918515665,10.0,1.2760513808073335,10.0,1.2838268966718616,10.0,1.183337815037848,10.0,1.7678849810977746,10.0,0.802303612363753,amused,10.0,1.99201830611797
"My Lord Mayor , I 'm delighted to have this opportunity to debate the Government 's health reforms again .",happy,"['my', 'lord', 'mayor', 'i', ""'m"", 'be', 'delighted', 'to', 'have', 'this', 'opportunity', 'to', 'debate', 'the', 'government', ""'s"", 'health', 'reforms', 'reform', 'again']",joy,3.0,1.6959999999999997,9.0,0.8527530909305928,9.0,1.2090956746339125,9.0,1.2376748376115625,9.0,1.3680073265261274,9.0,1.0237439730425248,9.0,0.9977833746956929,9.0,1.4991693125292114,9.0,0.8117724100303761,inspired,9.0,1.4991693125292114
"Delighted to be taken for another ride in another car , the little boy chuckled .",happy,"['delighted', 'to', 'be', 'taken', 'take', 'for', 'another', 'ride', 'in', 'another', 'car', 'the', 'little', 'boy', 'chuckled', 'chuckle']",joy,2.0,1.597,10.0,0.7271029789950055,10.0,1.6972238004387272,10.0,0.915843238389404,10.0,1.372829796655305,10.0,1.3110676920458464,10.0,1.0417785158859292,10.0,1.9940013076751635,10.0,0.940152669914619,inspired,10.0,1.9940013076751635
