Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
"All this from a cigarette burning in Laura's hand, the angle of her chin, the purse of her lips.'(104) Gorgeous transition!@laurengrodstein",anger,0.312,anger,"['all', 'this', 'from', 'a', 'cigarette', 'burning', 'in', 'laura', 'is', 'hand', 'the', 'angle', 'of', 'her', 'chin', 'the', 'purse', 'of', 'her', 'lips', '104', 'gorgeous', 'transition']","[""all'"", 'this', 'from', 'a', 'cigarette', 'burn', 'in', 'laura', 'be', 'hand', ""the'"", 'angle', 'of', 'she', 'chin', ""the'"", 'purse', 'of', 'she', 'lip', '104', 'gorgeous', 'transition']",joy,1.0,0.625,amused,12.0,2.0383085366702587,1.0,1.0,5.0,1.0,2.0,0.0,joy,5.0
So Rangers v Celtic ll #revenge,anger,0.333,anger,"['so', 'rangers', 'v', 'celtic', 'll', 'revenge']","[""'so'"", 'ranger', ""v'"", 'celtic', 'will', 'revenge']",anger,1.0,0.738,angry,4.0,0.8326436942470892,1.0,1.0,1.0,1.0,0.0,1.0,,0.0
"#Scorpio's can withdraw to a quiet place after being hurt, only to think of a plan to sting back.",anger,0.583,anger,"['scorpio', 'is', 'can', 'withdraw', 'to', 'a', 'quiet', 'place', 'after', 'being', 'hurt', 'only', 'to', 'think', 'of', 'a', 'plan', 'to', 'sting', 'back']","[""'scorpio"", 'be', 'can', 'withdraw', ""to'"", ""a'"", 'quiet', 'place', 'after', 'be', 'hurt', 'only', ""to'"", 'think', 'of', 'a', 'plan', ""to'"", 'sting', 'back']",fear,2.0,1.204,amused,9.0,1.411003056050068,1.0,1.0,5.0,3.0,1.0,1.0,joy,5.0
"@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! ",anger,0.417,anger,"['haha', 'actually', 'after', 'the', 'doggies', 'i', 'am', 'barracking', 'for', 'anyone', 'but', 'gws']","[""haha'"", 'actually', 'after', ""the'"", 'doggy', ""i'"", 'am', 'barrack', 'for', 'anyone', 'but', 'gw']",,0.0,0.0,amused,6.0,1.9180115827271216,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
@NJDDanin123 I personally liked #relentless …didn't get #OurHouse #OneJersey #werealldevilsinside \nDoes nothing till a puck drops #NJDevils,anger,0.354,anger,"['i', 'personally', 'liked', 'relentless', 'did', ""n't"", 'get', 'our', 'house', 'one', 'jersey', 'werealldevilsinside', '\\n', 'does', 'nothing', 'till', 'a', 'puck', 'drops', 'n', 'j', 'devils']","[""'i"", 'personally', 'like', 'relentless', 'do', 'not', 'get', ""our'"", 'house', 'one', 'jersey', 'werealldevilsinside', '\\\\n', 'do', 'nothing', 'till', ""a'"", 'puck', 'drop', 'and', ""j'"", 'devils']",trust,1.0,0.484,amused,14.0,3.2494765626726054,0.0,0.0,4.0,3.0,0.0,0.0,joy,4.0
I can see how this will end\nIn all its bitter tragedy\nI'll give you all I have to spend\nAnd you'll give nothing back to me,anger,0.542,anger,"['i', 'can', 'see', 'how', 'this', 'will', 'end\\n', 'in', 'all', 'it', 's', 'bitter', 'traged', 'y\\ni', 'will', 'give', 'you', 'all', 'i', 'have', 'to', 'spend\\n', 'and', 'you', 'will', 'give', 'nothing', 'back', 'to', 'me']","[""'i"", 'can', 'see', 'how', 'this', 'will', 'end\\\\n', 'in', 'all', 'it', ""'s"", 'bitter', 'trage', 'y\\\\ni', 'will', 'give', 'you', 'all', ""i'"", 'have', ""to'"", 'spend\\\\n', 'and', 'you', 'will', 'give', 'nothing', 'back', 'to', 'i']",,0.0,0.0,inspired,5.0,0.863378104621684,0.0,0.0,5.0,2.0,1.0,0.0,joy,5.0
You complain all the time and then wonder why people never want to see you. You acc rile me up. Stfuuu!!!!,anger,0.708,anger,"['you', 'complain', 'all', 'the', 'time', 'and', 'then', 'wonder', 'why', 'people', 'never', 'want', 'to', 'see', 'you', 'you', 'acc', 'rile', 'me', 'up', 'stfuuu']","['you', 'complain', 'all', ""the'"", 'time', 'and', 'then', 'wonder', 'why', 'people', 'never', 'want', ""to'"", 'see', 'you', 'you', 'acc', 'rile', ""me'"", 'up', 'stfuuu']",joy,1.0,0.606,annoyed,9.0,1.8087899373635197,0.0,0.0,7.0,0.0,1.0,0.0,joy,7.0
"Everything I see of American police training seems calculated to trample human dignity, inflame outrage, and escalate confrontations.",anger,0.604,anger,"['everything', 'i', 'see', 'of', 'american', 'police', 'training', 'seems', 'calculated', 'to', 'trample', 'human', 'dignity', 'inflame', 'outrage', 'and', 'escalate', 'confrontations']","['everything', ""i'"", 'see', 'of', 'american', 'police', 'training', 'seem', 'calculate', ""to'"", 'trample', 'human', 'dignity', 'inflame', 'outrage', 'and', 'escalate', 'confrontation']",anger,2.0,1.4169999999999998,angry,17.0,2.7219476970355934,0.0,0.0,5.0,0.0,1.0,1.0,joy,5.0
I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene  #fuck #die #hatered,anger,0.91,anger,"['i', 'wan', 'na', 'kill', 'you', 'and', 'destroy', 'you', 'i', 'want', 'you', 'died', 'and', 'i', 'want', 'flint', 'back', 'emo', 'scene', 'fuck', 'die', 'hatered']","['i', 'want', ""na'"", 'kill', 'you', 'and', 'destroy', 'you', 'i', 'want', 'you', 'die', 'and', 'i', 'want', 'flint', 'back', 'emo', 'scene', 'fuck', 'die', 'hater']",sadness,5.0,2.929,amused,13.0,2.371130239536497,1.0,1.0,2.0,1.0,0.0,0.0,joy,2.0
@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks ,anger,0.479,anger,"['thanks', 'for', 'saying', 'my', 'wife', 'and', 'i', 'were', 'getting', 'our', 'iphones', 'today', 'and', 'then', 'losing', 'both', 'of', 'them', 'with', 'no', 'eta', 'thanks']","['thanks', 'for', 'say', 'my', 'wife', 'and', ""i'"", 'be', 'get', ""our'"", 'iphone', 'today', 'and', 'then', 'lose', 'both', 'of', 'they', 'with', ""no'"", ""eta'"", 'thanks']",sadness,2.0,1.103,amused,12.0,2.1038023938269372,0.0,0.0,8.0,1.0,0.0,0.0,joy,8.0
@EmmaHobbs1 I did that! 3 days later my order isn't even in the same postcode as me ,anger,0.542,anger,"['i', 'did', 'that', '3', 'days', 'later', 'my', 'order', 'is', 'not', 'even', 'in', 'the', 'same', 'postcode', 'as', 'me']","['i', 'do', 'that', '3', ""'"", 'day', 'later', 'my', 'order', 'be', 'not', 'even', 'in', ""the'"", 'same', 'postcode', 'as', ""'me""]",,0.0,0.0,inspired,5.0,0.7742312406634866,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
@CI  I don't think Monalisa has respect for anyone but herself! I think she'll ruffle a few feathers. #TheJail,anger,0.625,anger,"['i', 'do', 'not', 'think', 'monalisa', 'has', 'respect', 'for', 'anyone', 'but', 'herself', 'i', 'think', 'she', 'will', 'ruffle', 'a', 'few', 'feathers', 'the', 'jail']","['i', ""do'"", 'not', 'think', 'monalisa', 'have', 'respect', 'for', 'anyone', 'but', 'herself', ""i'"", 'think', ""she'"", 'will', 'ruffle', 'a', 'few', 'feather', ""the'"", 'jail']",trust,1.0,0.75,inspired,8.0,2.0218498429469607,0.0,0.0,6.0,3.0,0.0,0.0,joy,6.0
Another loss to city in the cup next 🙈 😂😂 cmon united! ,anger,0.292,anger,"['another', 'loss', 'to', 'city', 'in', 'the', 'cup', 'next', 'see_no_evil_monkey', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'cmon', 'united']","['another', 'loss', ""to'"", 'city', 'in', ""the'"", 'cup', 'next', 'see_no_evil_monkey', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'cmon', 'united']",trust,1.0,0.695,amused,7.0,1.133653123107357,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter,anger,0.417,anger,"['so', 'i', 'am', 'not', 'being', 'shady', 'but', 'one', 'of', 'jongdae', 'is', 'ex', 'rumoured', 'girlfriends', 'is', 'going', 'on', 'wgm', 'i', 'am', 'not', 'saying', 'i', 'am', 'over', 'joyed', 'but', 'i', 'am', 'over', 'joyed', 'bitter']","['so', ""i'"", 'be', 'not', 'be', 'shady', 'but', 'one', 'of', 'jongdae', 'be', 'ex', 'rumour', 'girlfriend', 'be', 'go', 'of', 'and', 'wgm', ""i'"", 'am', 'not', 'say', ""i'"", 'be', 'over', 'joy', 'but', ""i'"", 'am', 'over', 'joy', 'bitter']",joy,1.0,0.924,dontcare,14.0,3.182264436149501,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up  #treatcustomersfairly,anger,0.604,anger,"['unbelievable', 'takes', '10', 'minutes', 'to', 'get', 'through', 'to', 'then', 'there', 'is', 'a', 'fault', 'and', 'the', 'call', 'hangs', 'up', 'treatcustomersfairly']","['unbelievable', 'take', '10', 'minute', ""to'"", 'get', 'through', ""to'"", 'then', 'there', 'be', ""a'"", 'fault', 'and', ""the'"", 'call', 'hang', 'up', 'treatcustomersfairly']",sadness,1.0,0.406,inspired,10.0,1.7554334888400047,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
@JessicaValenti @nytimes I don't know... Wasn't punk mostly about white men throwing tantrums?,anger,0.354,anger,"['i', 'do', 'not', 'know', 'was', ""n't"", 'punk', 'mostly', 'about', 'white', 'men', 'throwing', 'tantrums']","['i', ""do'"", 'not', 'know', 'be', 'not', 'punk', 'mostly', 'about', 'white', 'man', 'throw', 'tantrum']",anger,1.0,0.682,inspired,10.0,1.7784149254956152,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
Skipping meals is the national way of showing #disappointment and . #wiz,anger,0.354,anger,"['skipping', 'meals', 'is', 'the', 'national', 'way', 'of', 'showing', 'disappointment', 'and']","['skip', 'meal', 'be', ""the'"", 'national', 'way', 'of', 'show', 'disappointment', 'and']",sadness,1.0,0.594,amused,9.0,1.5967720594099843,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
"@mdivincenzo9 he's stupid, I hate him lol #bitter",anger,0.6459999999999999,anger,"['he', 'is', 'stupid', 'i', 'hate', 'him', 'lol', 'bitter']","['he', 'be', 'stupid', ""i'"", 'hate', 'he', 'lol', 'bitter']",anger,1.0,0.828,amused,4.0,1.0186620606879857,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
@GreatFallVoyagr #bitter sums it up! Congrats Nicole! that's all folks #bb18 now onto #survivor !,anger,0.354,anger,"['bitter', 'sums', 'it', 'up', 'congrats', 'nicole', 'that', 'is', 'all', 'folks', 'bb', '18', 'now', 'onto', 'survivor']","['bitter', 'sum', 'it', 'up', 'congrat', 'nicole', 'that', 'be', 'all', 'folk', 'bb', '18', 'now', 'onto', 'survivor']",joy,1.0,0.773,inspired,10.0,1.6823727094570833,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
"@HebertofNH any time a man who got paid to throw temper tantrums speaks up, you gotta listen.",anger,0.521,anger,"['any', 'time', 'a', 'man', 'who', 'got', 'paid', 'to', 'throw', 'temper', 'tantrums', 'speaks', 'up', 'you', 'got', 'ta', 'listen']","['any', 'time', 'a', 'man', ""who'"", 'get', 'pay', ""to'"", 'throw', 'temper', 'tantrum', 'speak', 'up', 'you', 'get', ""ta'"", 'listen']",anger,2.0,1.37,inspired,14.0,2.8323146665668095,0.0,0.0,1.0,1.0,1.0,0.0,,0.0
I wonder what would happen if I were to tell some people the truth #savage #uhoh #angry,anger,0.583,anger,"['i', 'wonder', 'what', 'would', 'happen', 'if', 'i', 'were', 'to', 'tell', 'some', 'people', 'the', 'truth', 'savage', 'uhoh', 'angry']","[""'i"", 'wonder', 'what', 'would', 'happen', 'if', ""i'"", 'be', ""to'"", 'tell', 'some', 'people', ""the'"", 'truth', 'savage', 'uhoh', 'angry']",anger,2.0,1.6380000000000001,inspired,8.0,1.3938754293245996,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
Cheap pout my brodcast,anger,0.232,anger,"['cheap', 'pout', 'my', 'brodcast']","['cheap', 'pout', 'my', 'brodcast']",,0.0,0.0,amused,2.0,0.6833329829844828,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
Houston might lose a coach tomorrow or by midnight.  #yikes #offense?,anger,0.271,anger,"['houston', 'might', 'lose', 'a', 'coach', 'tomorrow', 'or', 'by', 'midnight', 'yikes', 'offense']","['houston', 'might', 'lose', 'a', 'coach', 'tomorrow', 'or', 'by', 'midnight', 'yikes', 'offense']",sadness,2.0,0.993,inspired,8.0,1.2225006265719895,0.0,0.0,0.0,1.0,1.0,0.0,,0.0
@simon_penn_r @AntisocialJW2 has turned into a rather fiery GG radical),anger,0.479,anger,"['has', 'turned', 'into', 'a', 'rather', 'fiery', 'gg', 'radical']","['have', 'turn', 'into', ""a'"", 'rather', 'fiery', 'gg', 'radical']",,0.0,0.0,inspired,6.0,1.1480990446504522,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
@FoxNews @SheriffClarke @FoxNewsInsider This man is an affront to our justice system.,anger,0.688,anger,"['insider', 'this', 'man', 'is', 'an', 'affront', 'to', 'our', 'justice', 'system']","['insider', 'this', 'man', 'be', 'a', 'affront', ""to'"", 'we', 'justice', 'system']",trust,2.0,1.117,angry,5.0,0.9517173623579299,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA  #oldcunt,anger,0.625,anger,"['when', 'you', 'have', 'still', 'got', 'a', 'whole', 'season', 'of', 'wentworth', 'to', 'watch', 'and', 'a', 'stupid', 'cunt', 'in', 'work', 'ruins', 'it', 'for', 'us', 'loudly', 'crying', 'face', 'loudly', 'crying', '_face', 'oldcunt']","['when', 'you', 'have', 'still', 'get', 'a', 'whole', 'season', 'of', 'wentworth', ""to'"", 'watch', 'and', 'a', 'stupid', 'cunt', 'in', 'work', 'ruin', 'it', 'for', 'we', 'loudly', 'crying', 'face', 'loudly', 'crying', 'face', 'oldcunt']",sadness,2.0,1.4369999999999998,inspired,15.0,2.8026220426074726,0.0,0.0,5.0,2.0,0.0,0.0,joy,5.0
@paulsherard @margarethaynie wow I just realized how much of a sexist pig I am! I am truly sorry to anyone I offended,anger,0.405,anger,"['wow', 'i', 'just', 'realized', 'how', 'much', 'of', 'a', 'sexist', 'pig', 'i', 'am', 'i', 'am', 'truly', 'sorry', 'to', 'anyone', 'i', 'offended']","[""wow'"", ""i'"", 'just', 'realize', 'how', 'much', 'of', ""a'"", 'sexist', 'pig', 'i', 'be', 'i', 'be', 'truly', 'sorry', ""to'"", 'anyone', ""i'"", 'offend']",anger,2.0,1.4020000000000001,inspired,11.0,2.196473417348618,0.0,0.0,3.0,0.0,2.0,0.0,joy,3.0
Howard Webb always held up as knowing the answers. No red. Sutton and Craigan raging! Hahaha,anger,0.458,anger,"['howard', 'webb', 'always', 'held', 'up', 'as', 'knowing', 'the', 'answers', 'no', 'red', 'sutton', 'and', 'craigan', 'raging', 'hahaha']","['howard', 'webb', 'always', 'hold', 'up', 'as', 'know', ""the'"", 'answer', ""no'"", 'red', 'sutton', 'and', 'craigan', 'rage', 'hahaha']",anger,2.0,1.807,inspired,14.0,2.4942725254811005,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
"@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer",anger,0.417,anger,"['with', 'a', 'frown', 'she', 'let', 'is', 'out', 'a', 'distraught', 'gardevoir', 'saying', 'that', 'she', 'wishes', 'she', 'had', 'a', 'trainer']","['with', ""a'"", 'frown', ""she'"", 'let', 'be', 'out', ""a'"", 'distraught', 'gardevoir', 'say', 'that', ""she'"", 'wish', ""she'"", 'have', 'a', 'trainer']",sadness,2.0,1.2650000000000001,inspired,8.0,1.3856588668478569,0.0,0.0,7.0,1.0,0.0,0.0,joy,7.0
some of the casuals tweets that Vic has faved are making me gag ,anger,0.6459999999999999,anger,"['some', 'of', 'the', 'casuals', 'tweets', 'that', 'vic', 'has', 'faved', 'are', 'making', 'me', 'gag']","['some', 'of', ""the'"", 'casual', 'tweet', 'that', 'vic', 'have', 'fave', 'be', 'make', 'i', 'gag']",disgust,1.0,0.711,amused,9.0,1.7428371814208083,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
@Supergold2002 Terence- got a lot of anger issues from my family and school.,anger,0.625,anger,"['terence', 'got', 'a', 'lot', 'of', 'anger', 'issues', 'from', 'my', 'family', 'and', 'school']","['terence', 'get', 'a', 'lot', 'of', 'anger', 'issue', 'from', 'my', 'family', 'and', 'school']",anger,1.0,0.8109999999999999,inspired,9.0,1.914462198164892,0.0,0.0,3.0,0.0,1.0,0.0,joy,3.0
@Evan_McMullin He's spent his campaign dividing people up and pitting them against each other. His message is to fear and resent the 'other',anger,0.604,anger,"['he', 'is', 'spent', 'his', 'campaign', 'dividing', 'people', 'up', 'and', 'pitting', 'them', 'against', 'each', 'other', 'his', 'message', 'is', 'to', 'fear', 'and', 'resent', 'the', 'other']","['he', 'be', 'spend', 'he', 'campaign', 'divide', 'people', 'up', 'and', 'pit', 'they', 'against', 'each', ""'other"", 'he', 'message', 'be', ""to'"", 'fear', 'and', 'resent', 'the', ""'other""]",anger,2.0,1.2650000000000001,inspired,11.0,1.928251085770326,0.0,0.0,9.0,0.0,1.0,0.0,joy,9.0
@EtherealMystic_ She was winning this war that had been raging on inside of his mind. The desire and love all rolling into something he -,anger,0.333,anger,"['she', 'was', 'winning', 'this', 'war', 'that', 'had', 'been', 'raging', 'on', 'inside', 'of', 'his', 'mind', 'the', 'desire', 'and', 'love', 'all', 'rolling', 'into', 'something', 'he']","['she', 'be', 'win', 'this', 'war', 'that', 'have', 'be', 'rage', 'on', 'inside', 'of', 'he', 'mind', ""the'"", 'desire', 'and', 'love', 'all', 'roll', 'into', 'something', 'he']",joy,4.0,2.7419999999999995,inspired,12.0,2.2095229314651803,0.0,0.0,12.0,0.0,0.0,0.0,joy,12.0
@JaredLeto Jared + #snap? 💘,anger,0.188,anger,"['jared', 'snap', 'heart_with_arrow']","['jared', 'snap', 'heart_with_arrow']",,0.0,0.0,amused,2.0,0.43865177465354843,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted #fuming,anger,0.7709999999999999,anger,"['you', 'came', 'in', 'at', 'silly', ""o'clock"", 'and', 'woke', 'me', 'up', 'that', 'is', 'what', 'happened', 'wasted', 'fuming']","['you', 'come', 'in', 'at', 'silly', ""o'"", 'clock', 'and', 'wake', ""me'"", 'up', 'that', 'be', 'what', 'happen', 'waste', 'fume']",anger,2.0,1.2530000000000001,angry,12.0,1.9384374177463986,2.0,2.0,3.0,0.0,1.0,0.0,joy,3.0
Finally uploaded the file I needed to the university server's drop box. It took like half an hour and a lot of cursing and anger on my part,anger,0.521,anger,"['finally', 'uploaded', 'the', 'file', 'i', 'needed', 'to', 'the', 'university', 'server', 'is', 'drop', 'box', 'it', 'took', 'like', 'half', 'an', 'hour', 'and', 'a', 'lot', 'of', 'cursing', 'and', 'anger', 'on', 'my', 'part']","['finally', 'upload', ""the'"", 'file', ""i'"", 'need', ""to'"", ""the'"", 'university', 'server', 'be', 'drop', 'box', 'it', 'take', 'like', 'half', 'a', 'hour', 'and', 'a', 'lot', 'of', 'cursing', 'and', 'anger', 'on', 'my', 'part']",anger,2.0,1.436,amused,19.0,3.173652651133079,0.0,0.0,7.0,2.0,0.0,0.0,joy,7.0
My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩,anger,0.229,anger,"['my', 'nephew', 'sees', 'that', 'i', 'have', 'a', 'frown', 'on', 'my', 'face', 'and', 'he', 'tells', 'me', 'you', 'are', 'beautiful', 'crying', 'face', 'revolving', 'hearts']","['nephew', 'see', 'that', ""i'"", 'have', ""a'"", 'frown', 'on', 'my', 'face', 'and', 'he', 'tell', ""me'"", 'you', 'be', 'beautiful', 'cry', 'face', 'revolving', 'heart']",sadness,3.0,1.984,inspired,13.0,2.669431682124105,0.0,0.0,5.0,2.0,0.0,0.0,joy,5.0
"Actually be arsed with my sister sometimes, she controls the TV 90% of the time and when I watch one thing she gets in a huff 🙄",anger,0.542,anger,"['actually', 'be', 'arsed', 'with', 'my', 'sister', 'sometimes', 'she', 'controls', 'the', 'tv', '90', 'of', 'the', 'time', 'and', 'when', 'i', 'watch', 'one', 'thing', 'she', 'gets', 'in', 'a', 'huff', 'face_with_rolling_eyes']","['actually', ""be'"", 'arse', 'with', 'my', 'sister', 'sometimes', ""she'"", 'controls', ""the'"", ""tv'"", '90', 'of', ""the'"", 'time', 'and', 'when', ""i'"", 'watch', 'one', 'thing', ""she'"", 'get', 'in', ""a'"", 'huff', 'face_with_rolling_eyes']",anticipation,2.0,1.0390000000000001,amused,13.0,2.9376867622191396,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage",anger,0.438,anger,"['just', 'to', 'help', 'maintain', 'and', 'boost', 'our', 'status', 'as', 'a', 'world', 'class', 'centre', 'for', 'education', 'culture', 'and', 'tolerance', 'outrage']","['just', ""to'"", 'help', 'maintain', 'and', 'boost', ""our'"", 'status', 'as', ""a'"", 'world', 'class', 'centre', 'for', 'education', 'culture', 'and', 'tolerance', 'outrage']",anger,1.0,0.848,inspired,11.0,2.144671901799879,0.0,0.0,8.0,0.0,0.0,1.0,joy,8.0
There's this Bpharm4 guy Eish that guy brings anger into my life. When I see him nje like darkness fills me @RamatsobaneM will know,anger,0.667,anger,"['there', 'is', 'this', 'bpharm', '4', 'guy', 'eish', 'that', 'guy', 'brings', 'anger', 'into', 'my', 'life', 'when', 'i', 'see', 'him', 'nje', 'like', 'darkness', 'fills', 'me', 'will', 'know']","['there', 'be', 'this', 'bpharm', '4', 'guy', 'eish', 'that', 'guy', 'bring', 'anger', 'into', 'my', 'life', 'when', ""i'"", 'see', 'he', ""nje'"", 'like', 'darkness', 'fill', ""me'"", 'will', 'know']",anger,2.0,1.0379999999999998,inspired,11.0,2.1403883199937286,0.0,0.0,7.0,1.0,0.0,1.0,joy,7.0
"says, who are you to compared me with the others; I'm just human. #lit #fire ",anger,0.5,anger,"['says', 'who', 'are', 'you', 'to', 'compared', 'me', 'with', 'the', 'others', 'i', 'am', 'just', 'human', 'lit', 'fire']","['say', ""who'"", 'be', 'you', ""to'"", 'compare', ""me'"", 'with', ""the'"", ""'other"", ""i'"", 'am', 'just', 'human', 'light', 'fire']",fear,1.0,0.636,inspired,9.0,1.4587366248345037,0.0,0.0,6.0,1.0,1.0,1.0,joy,6.0
