Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
"Ultimately, #KeithScott wasn't the man they were there to hand an arrest warrant to. That's what we know. That's enough to cause outrage.",anger,0.741,anger,"['ultimately', 'keith', 'scott', 'was', 'not', 'the', 'man', 'they', 'were', 'there', 'to', 'hand', 'an', 'arrest', 'warrant', 'to', 'that', 'is', 'what', 'we', 'know', 'that', 'is', 'enough', 'to', 'because', 'outrage']","['ultimately', 'keith', 'scott', 'be', 'not', ""the'"", 'man', 'they', 'be', 'there', ""to'"", ""hand'"", 'a', 'arrest', 'warrant', ""to'"", 'that', 'be', 'what', ""we'"", 'know', 'that', 'be', 'enough', ""to'"", 'because', 'outrage']",anger,1.0,0.848,10.0,1.8135891668910673,10.0,1.4364784221158184,10.0,0.7375597576277225,10.0,0.9513401007205793,10.0,1.0622977132763183,10.0,1.4004596660156066,anger,10.0,1.8135891668910673
I genuinely think I have anger issues,anger,0.604,anger,"['i', 'genuinely', 'think', 'i', 'have', 'anger', 'issues']","['i', 'genuinely', 'think', ""i'"", 'have', 'anger', 'issue']",anger,1.0,0.8109999999999999,5.0,0.7129961067200398,5.0,0.800130660300716,5.0,0.35524561464152954,5.0,0.458549145509222,5.0,0.4128257290344984,5.0,0.8933334564492469,surprise,5.0,0.8933334564492469
Nick said he's territorial and he'll growl if someone gets too close to me #hesananimal,anger,0.458,anger,"['nick', 'said', 'he', 'is', 'territorial', 'and', 'he', 'will', 'growl', 'if', 'someone', 'gets', 'too', 'close', 'to', 'me', 'hesananimal']","['nick', 'say', 'he', 'be', 'territorial', 'and', 'he', 'will', 'growl', 'if', 'someone', 'get', 'too', 'close', ""to'"", 'i', 'hesananimal']",anger,1.0,0.652,9.0,1.0835629242079798,9.0,1.1913480838601005,9.0,0.7148815444113656,9.0,1.1519958787949065,9.0,0.8737674926680844,9.0,1.5582506491252521,surprise,9.0,1.5582506491252521
"@MagicAndFangs 'Just by getting lost! I don't want to see you in my eyes!' Hungary huffed and crossed her arms, looking away angrily.",anger,0.562,anger,"['just', 'by', 'getting', 'lost', 'i', 'do', 'not', 'want', 'to', 'see', 'you', 'in', 'my', 'eyes', 'hungary', 'huffed', 'and', 'crossed', 'her', 'arms', 'looking', 'away', 'angrily']","['just', 'by', 'get', 'lose', ""i'"", ""do'"", 'not', 'want', ""to'"", 'see', 'you', 'in', 'my', 'eye', 'hungary', 'huff', 'and', 'cross', 'she', 'arm', 'look', 'away', 'angrily']",anger,3.0,1.291,19.0,2.1478757249096767,19.0,2.471062168892909,18.0,1.6909939152449727,19.0,1.8024518177589641,19.0,2.1194269463686206,19.0,3.4181467149090845,surprise,19.0,3.4181467149090845
"In  fact,  sometimes i don't get furious at people who wrong me, but   i get  furious at  myself  for being  a  fool.",anger,0.5,anger,"['in', 'fact', 'sometimes', 'i', 'do', 'not', 'get', 'furious', 'at', 'people', 'who', 'wrong', 'me', 'but', 'i', 'get', 'furious', 'at', 'myself', 'for', 'being', 'a', 'fool']","[""'in"", 'fact', 'sometimes', ""i'"", ""do'"", 'not', 'get', 'furious', 'at', 'people', ""who'"", 'wrong', ""me'"", 'but', ""i'"", 'get', 'furious', 'at', 'myself', 'for', 'be', 'a', 'fool']",disgust,2.0,0.9299999999999999,7.0,0.884737650440199,7.0,1.0969077149133595,7.0,0.547508459922143,7.0,0.6175482363970551,7.0,0.7339495001515276,7.0,1.2216566392152626,surprise,7.0,1.2216566392152626
"Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx.  #KGB #G-town #fury",anger,0.396,anger,"['good', 'luck', 'to', 'all', 'fury', 'haney', 'players', 'playing', 'this', 'weekend', 'at', 'the', 'future', 'stars', 'showcase', 'in', 'frisco', 'tx.', 'kgb', 'g', 'town', 'fury']","['good', 'luck', ""to'"", 'all', 'fury', 'haney', 'player', 'play', 'this', 'weekend', 'at', ""the'"", 'future', 'star', 'showcase', 'in', 'frisco', 'tx.', 'kgb', 'g', 'tow', 'and', 'fury']",joy,4.0,1.8780000000000001,16.0,1.4967511201131258,16.0,1.953067500057252,15.0,1.1201604163544063,17.0,2.980364941997175,16.0,1.469066850643721,16.0,2.684674194146754,joy,17.0,2.980364941997175
When you forget to mention you were bought dreamboys tickets 🙄😂 #raging,anger,0.458,anger,"['when', 'you', 'forget', 'to', 'mention', 'you', 'were', 'bought', 'dreamboys', 'tickets', 'face_with_rolling_eyes', 'face_with_tears_of_joy', 'raging']","['when', 'you', 'forget', ""to'"", 'mention', 'you', 'be', 'buy', 'dreamboy', 'ticket', 'face_with_rolling_ey', 'face_with_tears_of_joy', 'raging']",anger,1.0,0.8959999999999999,7.0,0.8798347078493928,7.0,1.0317880523370366,7.0,0.6017295644088421,7.0,0.7730288148249674,7.0,0.6323342633566859,7.0,1.1560321223632368,surprise,7.0,1.1560321223632368
"All this from a cigarette burning in Laura's hand, the angle of her chin, the purse of her lips.'(104) Gorgeous transition!@laurengrodstein",anger,0.312,anger,"['all', 'this', 'from', 'a', 'cigarette', 'burning', 'in', 'laura', 'is', 'hand', 'the', 'angle', 'of', 'her', 'chin', 'the', 'purse', 'of', 'her', 'lips', '104', 'gorgeous', 'transition']","[""all'"", 'this', 'from', 'a', 'cigarette', 'burn', 'in', 'laura', 'be', 'hand', ""the'"", 'angle', 'of', 'she', 'chin', ""the'"", 'purse', 'of', 'she', 'lip', '104', 'gorgeous', 'transition']",joy,1.0,0.625,12.0,1.3586853012305924,12.0,1.5248801465881712,12.0,1.030850085718775,12.0,1.175746109071076,12.0,1.0569101482917225,12.0,1.9035835102884364,surprise,12.0,1.9035835102884364
So Rangers v Celtic ll #revenge,anger,0.333,anger,"['so', 'rangers', 'v', 'celtic', 'll', 'revenge']","[""'so'"", 'ranger', ""v'"", 'celtic', 'will', 'revenge']",anger,1.0,0.738,4.0,0.8326436942470892,4.0,0.21636789711684998,4.0,0.43448068283888397,4.0,0.39608848614350267,4.0,0.5505223182118097,4.0,0.40248900902358453,anger,4.0,0.8326436942470892
"#Scorpio's can withdraw to a quiet place after being hurt, only to think of a plan to sting back.",anger,0.583,anger,"['scorpio', 'is', 'can', 'withdraw', 'to', 'a', 'quiet', 'place', 'after', 'being', 'hurt', 'only', 'to', 'think', 'of', 'a', 'plan', 'to', 'sting', 'back']","[""'scorpio"", 'be', 'can', 'withdraw', ""to'"", ""a'"", 'quiet', 'place', 'after', 'be', 'hurt', 'only', ""to'"", 'think', 'of', 'a', 'plan', ""to'"", 'sting', 'back']",fear,2.0,1.204,9.0,1.1989000188086538,9.0,1.271847616869571,9.0,0.7300636012604959,9.0,0.876245400114055,9.0,0.9547129190058682,9.0,1.3982930972809222,surprise,9.0,1.3982930972809222
"@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! ",anger,0.417,anger,"['haha', 'actually', 'after', 'the', 'doggies', 'i', 'am', 'barracking', 'for', 'anyone', 'but', 'gws']","[""haha'"", 'actually', 'after', ""the'"", 'doggy', ""i'"", 'am', 'barrack', 'for', 'anyone', 'but', 'gw']",,0.0,0.0,6.0,0.7520427690368418,5.0,0.5826966997849161,4.0,0.2114057241445742,7.0,0.9931956865632923,6.0,0.32517277725499194,7.0,1.1623017001595124,surprise,7.0,1.1623017001595124
@NJDDanin123 I personally liked #relentless …didn't get #OurHouse #OneJersey #werealldevilsinside \nDoes nothing till a puck drops #NJDevils,anger,0.354,anger,"['i', 'personally', 'liked', 'relentless', 'did', ""n't"", 'get', 'our', 'house', 'one', 'jersey', 'werealldevilsinside', '\\n', 'does', 'nothing', 'till', 'a', 'puck', 'drops', 'n', 'j', 'devils']","[""'i"", 'personally', 'like', 'relentless', 'do', 'not', 'get', ""our'"", 'house', 'one', 'jersey', 'werealldevilsinside', '\\\\n', 'do', 'nothing', 'till', ""a'"", 'puck', 'drop', 'and', ""j'"", 'devils']",,0.0,0.0,13.0,1.376429685751635,13.0,1.6248881435954885,13.0,0.972813403078284,14.0,1.4036737078558217,14.0,1.5311776235852494,14.0,1.9990844168525683,surprise,14.0,1.9990844168525683
I can see how this will end\nIn all its bitter tragedy\nI'll give you all I have to spend\nAnd you'll give nothing back to me,anger,0.542,anger,"['i', 'can', 'see', 'how', 'this', 'will', 'end\\n', 'in', 'all', 'it', 's', 'bitter', 'traged', 'y\\ni', 'will', 'give', 'you', 'all', 'i', 'have', 'to', 'spend\\n', 'and', 'you', 'will', 'give', 'nothing', 'back', 'to', 'me']","[""'i"", 'can', 'see', 'how', 'this', 'will', 'end\\\\n', 'in', 'all', 'it', ""'s"", 'bitter', 'trage', 'y\\\\ni', 'will', 'give', 'you', 'all', ""i'"", 'have', ""to'"", 'spend\\\\n', 'and', 'you', 'will', 'give', 'nothing', 'back', 'to', 'i']",,0.0,0.0,5.0,0.6235240479939872,5.0,0.7467120958814502,5.0,0.3839157055825355,5.0,0.5072532272124398,5.0,0.471542789815564,5.0,0.863378104621684,surprise,5.0,0.863378104621684
You complain all the time and then wonder why people never want to see you. You acc rile me up. Stfuuu!!!!,anger,0.708,anger,"['you', 'complain', 'all', 'the', 'time', 'and', 'then', 'wonder', 'why', 'people', 'never', 'want', 'to', 'see', 'you', 'you', 'acc', 'rile', 'me', 'up', 'stfuuu']","['you', 'complain', 'all', ""the'"", 'time', 'and', 'then', 'wonder', 'why', 'people', 'never', 'want', ""to'"", 'see', 'you', 'you', 'acc', 'rile', ""me'"", 'up', 'stfuuu']",joy,1.0,0.606,9.0,0.8664955946645745,9.0,1.8087899373635197,8.0,0.6045526885189798,9.0,0.8900651400756739,9.0,0.70438672452927,9.0,1.5201470699487263,disgust,9.0,1.8087899373635197
"Everything I see of American police training seems calculated to trample human dignity, inflame outrage, and escalate confrontations.",anger,0.604,anger,"['everything', 'i', 'see', 'of', 'american', 'police', 'training', 'seems', 'calculated', 'to', 'trample', 'human', 'dignity', 'inflame', 'outrage', 'and', 'escalate', 'confrontations']","['everything', ""i'"", 'see', 'of', 'american', 'police', 'training', 'seem', 'calculate', ""to'"", 'trample', 'human', 'dignity', 'inflame', 'outrage', 'and', 'escalate', 'confrontation']",anger,2.0,1.4169999999999998,17.0,2.7219476970355934,17.0,2.650988266070871,17.0,1.8708937438020627,17.0,1.3973673049689694,17.0,1.6234561005155306,17.0,2.5775369229049594,anger,17.0,2.7219476970355934
I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene  #fuck #die #hatered,anger,0.91,anger,"['i', 'wan', 'na', 'kill', 'you', 'and', 'destroy', 'you', 'i', 'want', 'you', 'died', 'and', 'i', 'want', 'flint', 'back', 'emo', 'scene', 'fuck', 'die', 'hatered']","['i', 'want', ""na'"", 'kill', 'you', 'and', 'destroy', 'you', 'i', 'want', 'you', 'die', 'and', 'i', 'want', 'flint', 'back', 'emo', 'scene', 'fuck', 'die', 'hater']",sadness,5.0,2.9290000000000003,13.0,1.58156648095488,13.0,1.8272555714198147,12.0,1.1291784839744934,13.0,1.281566575728741,12.0,1.3409725997037107,13.0,1.937104446849644,surprise,13.0,1.937104446849644
@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks ,anger,0.479,anger,"['thanks', 'for', 'saying', 'my', 'wife', 'and', 'i', 'were', 'getting', 'our', 'iphones', 'today', 'and', 'then', 'losing', 'both', 'of', 'them', 'with', 'no', 'eta', 'thanks']","['thanks', 'for', 'say', 'my', 'wife', 'and', ""i'"", 'be', 'get', ""our'"", 'iphone', 'today', 'and', 'then', 'lose', 'both', 'of', 'they', 'with', ""no'"", ""eta'"", 'thanks']",sadness,2.0,1.103,12.0,1.19680093179442,11.0,1.5256289261468947,12.0,0.8595699195719503,12.0,1.2273251424189062,12.0,1.2858018878366675,12.0,1.984366769890027,surprise,12.0,1.984366769890027
@EmmaHobbs1 I did that! 3 days later my order isn't even in the same postcode as me ,anger,0.542,anger,"['i', 'did', 'that', '3', 'days', 'later', 'my', 'order', 'is', 'not', 'even', 'in', 'the', 'same', 'postcode', 'as', 'me']","['i', 'do', 'that', '3', ""'"", 'day', 'later', 'my', 'order', 'be', 'not', 'even', 'in', ""the'"", 'same', 'postcode', 'as', ""'me""]",,0.0,0.0,5.0,0.748998445690284,5.0,0.7319147692941652,5.0,0.47022732935948264,5.0,0.4828406003316177,5.0,0.5309708314640154,5.0,0.7742312406634866,surprise,5.0,0.7742312406634866
@CI  I don't think Monalisa has respect for anyone but herself! I think she'll ruffle a few feathers. #TheJail,anger,0.625,anger,"['i', 'do', 'not', 'think', 'monalisa', 'has', 'respect', 'for', 'anyone', 'but', 'herself', 'i', 'think', 'she', 'will', 'ruffle', 'a', 'few', 'feathers', 'the', 'jail']","['i', ""do'"", 'not', 'think', 'monalisa', 'have', 'respect', 'for', 'anyone', 'but', 'herself', ""i'"", 'think', ""she'"", 'will', 'ruffle', 'a', 'few', 'feather', ""the'"", 'jail']",sadness,1.0,0.6559999999999999,8.0,1.1533886681330165,8.0,1.2115202190036345,7.0,0.4130557921450264,8.0,0.6423185627209458,7.0,0.5281219815274484,8.0,2.0218498429469607,surprise,8.0,2.0218498429469607
Another loss to city in the cup next 🙈 😂😂 cmon united! ,anger,0.292,anger,"['another', 'loss', 'to', 'city', 'in', 'the', 'cup', 'next', 'see_no_evil_monkey', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'cmon', 'united']","['another', 'loss', ""to'"", 'city', 'in', ""the'"", 'cup', 'next', 'see_no_evil_monkey', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'cmon', 'united']",sadness,1.0,0.688,7.0,0.781857641687201,7.0,0.8686184241335644,7.0,0.6982203847625119,7.0,0.7967643927010986,7.0,0.7784068587176787,7.0,0.9702821058554728,surprise,7.0,0.9702821058554728
So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter,anger,0.417,anger,"['so', 'i', 'am', 'not', 'being', 'shady', 'but', 'one', 'of', 'jongdae', 'is', 'ex', 'rumoured', 'girlfriends', 'is', 'going', 'on', 'wgm', 'i', 'am', 'not', 'saying', 'i', 'am', 'over', 'joyed', 'but', 'i', 'am', 'over', 'joyed', 'bitter']","['so', ""i'"", 'be', 'not', 'be', 'shady', 'but', 'one', 'of', 'jongdae', 'be', 'ex', 'rumour', 'girlfriend', 'be', 'go', 'of', 'and', 'wgm', ""i'"", 'am', 'not', 'say', ""i'"", 'be', 'over', 'joy', 'but', ""i'"", 'am', 'over', 'joy', 'bitter']",joy,1.0,0.924,13.0,1.54800048333465,13.0,1.954720425356224,13.0,0.9567168392061455,14.0,1.142445621807722,14.0,1.3293898286225623,13.0,1.8621495198672784,disgust,13.0,1.954720425356224
Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up  #treatcustomersfairly,anger,0.604,anger,"['unbelievable', 'takes', '10', 'minutes', 'to', 'get', 'through', 'to', 'then', 'there', 'is', 'a', 'fault', 'and', 'the', 'call', 'hangs', 'up', 'treatcustomersfairly']","['unbelievable', 'take', '10', 'minute', ""to'"", 'get', 'through', ""to'"", 'then', 'there', 'be', ""a'"", 'fault', 'and', ""the'"", 'call', 'hang', 'up', 'treatcustomersfairly']",sadness,1.0,0.406,10.0,1.0955874547527626,10.0,1.339798515734932,10.0,0.871362350152596,10.0,1.1140472356271038,10.0,1.0029077416991152,10.0,1.7554334888400047,surprise,10.0,1.7554334888400047
@JessicaValenti @nytimes I don't know... Wasn't punk mostly about white men throwing tantrums?,anger,0.354,anger,"['i', 'do', 'not', 'know', 'was', ""n't"", 'punk', 'mostly', 'about', 'white', 'men', 'throwing', 'tantrums']","['i', ""do'"", 'not', 'know', 'be', 'not', 'punk', 'mostly', 'about', 'white', 'man', 'throw', 'tantrum']",anger,1.0,0.682,10.0,1.062071468012051,10.0,1.0942660752572344,10.0,0.7921066768157513,10.0,1.06755352464917,10.0,1.2247790732505577,10.0,1.7784149254956154,surprise,10.0,1.7784149254956154
Skipping meals is the national way of showing #disappointment and . #wiz,anger,0.354,anger,"['skipping', 'meals', 'is', 'the', 'national', 'way', 'of', 'showing', 'disappointment', 'and']","['skip', 'meal', 'be', ""the'"", 'national', 'way', 'of', 'show', 'disappointment', 'and']",sadness,1.0,0.594,9.0,0.9610709789464932,9.0,1.2036788632019868,9.0,0.6666892175363575,9.0,0.9429599624065472,9.0,0.8028036174181227,9.0,1.5944489632802434,surprise,9.0,1.5944489632802434
"@mdivincenzo9 he's stupid, I hate him lol #bitter",anger,0.6459999999999999,anger,"['he', 'is', 'stupid', 'i', 'hate', 'him', 'lol', 'bitter']","['he', 'be', 'stupid', ""i'"", 'hate', 'he', 'lol', 'bitter']",anger,1.0,0.828,4.0,0.4723971163913006,4.0,0.6368278056468256,4.0,0.22521020063513097,4.0,0.29113786658444063,4.0,0.29342419805941805,4.0,0.5582689873965787,disgust,4.0,0.6368278056468256
@GreatFallVoyagr #bitter sums it up! Congrats Nicole! that's all folks #bb18 now onto #survivor !,anger,0.354,anger,"['bitter', 'sums', 'it', 'up', 'congrats', 'nicole', 'that', 'is', 'all', 'folks', 'bb', '18', 'now', 'onto', 'survivor']","['bitter', 'sum', 'it', 'up', 'congrat', 'nicole', 'that', 'be', 'all', 'folk', 'bb', '18', 'now', 'onto', 'survivor']",joy,1.0,0.773,10.0,1.0949877562181596,10.0,1.389902979599019,10.0,0.602374292595734,10.0,1.2455422516614236,10.0,0.9274504236158159,10.0,1.6823727094570833,surprise,10.0,1.6823727094570833
"@HebertofNH any time a man who got paid to throw temper tantrums speaks up, you gotta listen.",anger,0.521,anger,"['any', 'time', 'a', 'man', 'who', 'got', 'paid', 'to', 'throw', 'temper', 'tantrums', 'speaks', 'up', 'you', 'got', 'ta', 'listen']","['any', 'time', 'a', 'man', ""who'"", 'get', 'pay', ""to'"", 'throw', 'temper', 'tantrum', 'speak', 'up', 'you', 'get', ""ta'"", 'listen']",anger,2.0,1.37,14.0,1.5815502218359225,14.0,1.7434389634169487,14.0,1.0229680252069095,14.0,1.468603613597095,14.0,1.484125032292051,14.0,2.8323146665668095,surprise,14.0,2.8323146665668095
I wonder what would happen if I were to tell some people the truth #savage #uhoh #angry,anger,0.583,anger,"['i', 'wonder', 'what', 'would', 'happen', 'if', 'i', 'were', 'to', 'tell', 'some', 'people', 'the', 'truth', 'savage', 'uhoh', 'angry']","[""'i"", 'wonder', 'what', 'would', 'happen', 'if', ""i'"", 'be', ""to'"", 'tell', 'some', 'people', ""the'"", 'truth', 'savage', 'uhoh', 'angry']",anger,2.0,1.6380000000000001,8.0,1.1700943829758346,8.0,1.0528127493796482,8.0,0.6623016701814428,8.0,0.656142261500823,8.0,0.8728617661637219,8.0,1.3938754293245996,surprise,8.0,1.3938754293245996
Cheap pout my brodcast,anger,0.232,anger,"['cheap', 'pout', 'my', 'brodcast']","['cheap', 'pout', 'my', 'brodcast']",,0.0,0.0,2.0,0.0997847886001848,2.0,0.22330233226477703,1.0,0.08373416901517265,2.0,0.15399329762296762,2.0,0.11750886199128813,2.0,0.41251036133385866,surprise,2.0,0.41251036133385866
Houston might lose a coach tomorrow or by midnight.  #yikes #offense?,anger,0.271,anger,"['houston', 'might', 'lose', 'a', 'coach', 'tomorrow', 'or', 'by', 'midnight', 'yikes', 'offense']","['houston', 'might', 'lose', 'a', 'coach', 'tomorrow', 'or', 'by', 'midnight', 'yikes', 'offense']",sadness,2.0,0.993,8.0,0.8122800313378558,8.0,1.0328646018597287,8.0,0.87097949153978,8.0,0.9715279965438635,8.0,0.7991003710811252,8.0,1.2225006265719898,surprise,8.0,1.2225006265719898
@simon_penn_r @AntisocialJW2 has turned into a rather fiery GG radical),anger,0.479,anger,"['has', 'turned', 'into', 'a', 'rather', 'fiery', 'gg', 'radical']","['have', 'turn', 'into', ""a'"", 'rather', 'fiery', 'gg', 'radical']",,0.0,0.0,6.0,0.8216365409027513,6.0,0.897726261165574,6.0,0.6281399177045608,6.0,0.55969615374045,6.0,0.5190091274948082,6.0,1.1480990446504522,surprise,6.0,1.1480990446504522
@FoxNews @SheriffClarke @FoxNewsInsider This man is an affront to our justice system.,anger,0.688,anger,"['insider', 'this', 'man', 'is', 'an', 'affront', 'to', 'our', 'justice', 'system']","['insider', 'this', 'man', 'be', 'a', 'affront', ""to'"", 'we', 'justice', 'system']",surprise,1.0,0.531,5.0,0.9517173623579298,5.0,0.9392593101940953,5.0,0.4371624127833469,5.0,0.48258696527940176,5.0,0.44766658760042105,5.0,0.6298881685537783,anger,5.0,0.9517173623579298
When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA  #oldcunt,anger,0.625,anger,"['when', 'you', 'have', 'still', 'got', 'a', 'whole', 'season', 'of', 'wentworth', 'to', 'watch', 'and', 'a', 'stupid', 'cunt', 'in', 'work', 'ruins', 'it', 'for', 'us', 'loudly', 'crying', 'face', 'loudly', 'crying', '_face', 'oldcunt']","['when', 'you', 'have', 'still', 'get', 'a', 'whole', 'season', 'of', 'wentworth', ""to'"", 'watch', 'and', 'a', 'stupid', 'cunt', 'in', 'work', 'ruin', 'it', 'for', 'we', 'loudly', 'crying', 'face', 'loudly', 'crying', 'face', 'oldcunt']",sadness,2.0,1.4369999999999998,15.0,1.6902371058528223,14.0,1.947721717911556,15.0,1.2078205790766043,15.0,1.5339012635573666,15.0,1.6317143928697873,15.0,2.802622042607472,surprise,15.0,2.802622042607472
