Word	ErrorFrequency	CorrectFrequency	ErrorProbability
overwhelming	1	6	0.14285714285714285
suffocated	0	3	0.0
anesthesiologist	1	2	0.3333333333333333
shutting	0	2	0.0
dieting	0	1	0.0
psychoanalyst	2	2	0.5
gal	0	2	0.0
wasted	1	59	0.016666666666666666
diminishing	0	1	0.0
series	8	138	0.0547945205479452
lark	0	1	0.0
chat	3	166	0.01775147928994083
rescheduled	0	3	0.0
headings	0	13	0.0
instrumental	0	18	0.0
haven	0	142	0.0
guiltiness	0	1	0.0
more	42	21062	0.0019901440485216074
dart	0	2	0.0
masterpieces	0	5	0.0
foreseen	0	3	0.0
zebras	0	4	0.0
particulars	0	2	0.0
testes	0	1	0.0
hydroelectric	1	6	0.14285714285714285
decades	1	28	0.034482758620689655
sharp	1	164	0.006060606060606061
cramp	0	2	0.0
episode	0	24	0.0
analogs	0	1	0.0
maneuvers	0	1	0.0
dispersed	0	1	0.0
commence	0	1	0.0
purposes	5	52	0.08771929824561403
wanted	8	1252	0.006349206349206349
genuine	0	82	0.0
report	7	1032	0.006737247353224254
penultimate	0	3	0.0
niggling	0	1	0.0
surplus	0	3	0.0
trader	2	18	0.1
unsuspecting	0	1	0.0
landmarks	0	5	0.0
gondolier	0	1	0.0
brewery	0	4	0.0
controllers	0	3	0.0
jeopardize	0	2	0.0
injuries	0	78	0.0
nirvana	0	3	0.0
josh	4	991	0.004020100502512563
eschew	0	1	0.0
burglary	0	12	0.0
faced	0	100	0.0
offices	4	342	0.011560693641618497
revel	0	3	0.0
rising	2	124	0.015873015873015872
overextended	0	3	0.0
orphanage	0	16	0.0
supplier	2	72	0.02702702702702703
conditioning	6	45	0.11764705882352941
abnormally	0	3	0.0
varying	2	2	0.5
unlawfully	0	3	0.0
finch	0	2	0.0
presume	0	6	0.0
votes	0	14	0.0
teal	0	5	0.0
fingerprints	0	13	0.0
bin	1	321	0.003105590062111801
donating	0	31	0.0
refinery	3	6	0.3333333333333333
gibbon	0	1	0.0
curable	0	4	0.0
cavalcade	0	1	0.0
neighborhood	9	162	0.05263157894736842
sugar	15	153	0.08928571428571429
quince	0	1	0.0
cubes	1	6	0.14285714285714285
invalids	0	2	0.0
extremities	0	3	0.0
fixtures	0	34	0.0
franchisee	0	2	0.0
closure	0	1	0.0
expressionists	0	6	0.0
currency	4	263	0.0149812734082397
partnerships	1	2	0.3333333333333333
illustrating	0	1	0.0
scold	0	2	0.0
plotting	1	2	0.3333333333333333
sniper	0	2	0.0
impoverished	0	2	0.0
twist	0	20	0.0
directs	0	3	0.0
sugary	0	6	0.0
poses	0	2	0.0
promoter	1	8	0.1111111111111111
sulfur	0	1	0.0
consist	0	101	0.0
procure	0	7	0.0
free	5	3213	0.0015537600994406464
bevy	0	1	0.0
fares	0	6	0.0
vandalize	1	39	0.025
prefecture	3	21	0.125
shortcoming	0	4	0.0
actives	0	15	0.0
clasping	0	1	0.0
popularize	0	1	0.0
nostalgia	1	16	0.058823529411764705
fragrances	0	3	0.0
civilization	0	19	0.0
passed	0	268	0.0
enquired	0	1	0.0
click	0	16	0.0
favorable	1	34	0.02857142857142857
inducted	0	1	0.0
weal	0	1	0.0
cup	8	504	0.015625
main	46	3609	0.012585499316005472
lipstick	1	5	0.16666666666666666
tanking	0	3	0.0
gossiped	0	1	0.0
determination	0	25	0.0
rejoin	0	3	0.0
paced	0	4	0.0
tings	0	6	0.0
curtly	0	6	0.0
medicines	11	186	0.05583756345177665
yore	0	1	0.0
currencies	0	2	0.0
horticulture	1	1	0.5
forlorn	0	1	0.0
exaggerate	1	10	0.09090909090909091
whips	0	1	0.0
devotedly	0	1	0.0
renovations	2	82	0.023809523809523808
strategies	6	166	0.03488372093023256
incentive	0	21	0.0
interrupt	4	20	0.16666666666666666
eta	0	6	0.0
surfboard	0	7	0.0
confusion	2	54	0.03571428571428571
magician	0	12	0.0
dubbed	0	2	0.0
canteen	3	35	0.07894736842105263
stoked	0	1	0.0
blacks	0	13	0.0
suffer	4	337	0.011730205278592375
harmonic	2	2	0.5
environmentalist	0	1	0.0
embarks	0	1	0.0
found	19	4412	0.004287971112615662
agronomy	1	26	0.037037037037037035
energizes	0	1	0.0
claps	0	1	0.0
untrustworthy	0	1	0.0
principles	3	32	0.08571428571428572
toucans	0	1	0.0
respecting	0	13	0.0
smaller	7	515	0.013409961685823755
spoilt	0	3	0.0
alibi	1	2	0.3333333333333333
skiff	0	2	0.0
minorities	0	1	0.0
enjoy	26	3029	0.00851063829787234
ever	6	2545	0.002352018816150529
beloved	0	55	0.0
bookworm	0	1	0.0
scaffolding	0	1	0.0
snap	0	9	0.0
hand	5	1647	0.003026634382566586
unimpressive	0	1	0.0
fatherly	0	1	0.0
modestly	0	3	0.0
subsidizing	0	1	0.0
disgraceful	0	1	0.0
blues	1	92	0.010752688172043012
hovered	0	1	0.0
coped	0	2	0.0
homeland	0	13	0.0
administrate	1	8	0.1111111111111111
invaluable	1	61	0.016129032258064516
absurd	1	13	0.07142857142857142
indecisive	0	3	0.0
domestics	0	5	0.0
lethal	0	1	0.0
mantelpiece	0	1	0.0
safes	0	1	0.0
assume	0	51	0.0
argument	1	38	0.02564102564102564
confessing	0	1	0.0
mushrooms	5	59	0.078125
transferred	5	11	0.3125
rethink	1	16	0.058823529411764705
debits	0	5	0.0
marked	11	480	0.02240325865580448
atypical	0	3	0.0
extempore	0	1	0.0
flue	0	11	0.0
revising	0	2	0.0
convey	1	19	0.05
mew	0	2	0.0
slavery	0	6	0.0
ash	0	7	0.0
promo	0	2	0.0
pause	1	9	0.1
bullet	0	28	0.0
spotlight	1	3	0.25
lace	0	4	0.0
concepts	0	30	0.0
bookcases	0	3	0.0
stowaway	0	2	0.0
clarifying	0	6	0.0
does	21	5215	0.004010695187165776
ailments	0	1	0.0
settled	0	21	0.0
intestines	0	1	0.0
involves	3	50	0.05660377358490566
proprietary	0	1	0.0
recommended	27	147	0.15517241379310345
hanky	0	1	0.0
smile	16	487	0.03180914512922465
steers	0	1	0.0
leprechaun	0	2	0.0
nationally	0	3	0.0
paid	294	1360	0.1777509068923821
longed	0	2	0.0
commissioned	1	13	0.07142857142857142
pulp	0	12	0.0
restoration	18	183	0.08955223880597014
concentrate	2	66	0.029411764705882353
accelerating	0	1	0.0
blessedly	0	2	0.0
sockets	0	5	0.0
portable	2	14	0.125
reverse	0	18	0.0
curt	0	14	0.0
blurred	0	2	0.0
consummated	0	1	0.0
almonds	0	5	0.0
railing	0	36	0.0
attempting	0	6	0.0
dado	0	1	0.0
indefinable	0	1	0.0
sickness	13	508	0.02495201535508637
mangos	0	4	0.0
birthed	0	2	0.0
seats	0	51	0.0
dispirited	0	2	0.0
surpassing	0	1	0.0
observers	0	6	0.0
guitarist	1	10	0.09090909090909091
cascade	0	1	0.0
unattended	0	8	0.0
dummies	0	1	0.0
autos	0	2	0.0
matt	0	27	0.0
necks	0	7	0.0
faint	0	18	0.0
shirt	96	9076	0.010466637592673354
degrade	0	1	0.0
jacked	0	5	0.0
selecting	1	22	0.043478260869565216
followers	0	3	0.0
promotes	1	7	0.125
dial	1	17	0.05555555555555555
unimaginable	0	3	0.0
flashlights	2	12	0.14285714285714285
earned	1	48	0.02040816326530612
formality	0	4	0.0
pacific	7	292	0.023411371237458192
saved	3	189	0.015625
floor	70	5750	0.012027491408934709
post	31	291	0.09627329192546584
about	164	32254	0.005058917885125548
scanner	4	7	0.36363636363636365
participated	8	64	0.1111111111111111
rolling	4	116	0.03333333333333333
preposterous	0	1	0.0
sanitation	0	3	0.0
war	0	260	0.0
annotate	0	2	0.0
aline	0	168	0.0
legislation	0	5	0.0
tango	0	14	0.0
disseminates	0	1	0.0
etiquette	4	30	0.11764705882352941
evaluations	1	3	0.25
morals	0	40	0.0
blah	0	5	0.0
desolation	0	1	0.0
schoolchildren	0	1	0.0
nutritional	2	11	0.15384615384615385
disclosure	0	4	0.0
sprains	0	1	0.0
tycoons	0	4	0.0
irony	0	3	0.0
whimper	0	1	0.0
marring	0	4	0.0
mannerism	0	1	0.0
processing	2	26	0.07142857142857142
helms	0	1	0.0
oars	0	1	0.0
deduct	0	5	0.0
governed	0	3	0.0
reborn	0	1	0.0
hamburgers	18	27	0.4
concierge	0	11	0.0
dodged	0	1	0.0
gravy	1	14	0.06666666666666667
pungency	0	1	0.0
venous	0	1	0.0
surreal	0	1	0.0
beings	3	58	0.04918032786885246
figs	0	1	0.0
happened	106	1150	0.08439490445859872
touched	0	82	0.0
backhand	0	2	0.0
extract	0	18	0.0
kicking	0	9	0.0
rejuvenated	0	1	0.0
interneship	0	1	0.0
attested	0	1	0.0
upgrade	9	45	0.16666666666666666
chartering	0	2	0.0
mace	0	2	0.0
reckoned	0	1	0.0
dins	0	1	0.0
obstetric	0	3	0.0
embodies	0	2	0.0
relevant	51	1248	0.03926096997690531
exists	1	63	0.015625
teamed	0	2	0.0
ameliorated	0	1	0.0
bout	0	24	0.0
cranked	0	1	0.0
pluming	0	2	0.0
bullock	0	1	0.0
competitor	2	61	0.031746031746031744
memorial	0	6	0.0
classed	0	1	0.0
refuses	0	87	0.0
dressage	0	1	0.0
sweethearts	0	4	0.0
imprison	0	3	0.0
week	30	10811	0.0027672723918457705
apologizes	0	12	0.0
cap	3	165	0.017857142857142856
tableware	0	3	0.0
legislator	0	2	0.0
crawling	0	2	0.0
speeds	0	6	0.0
hematology	0	2	0.0
plumbing	2	37	0.05128205128205128
swollen	1	1	0.5
webmaster	0	3	0.0
railway	0	31	0.0
noted	0	44	0.0
stories	9	167	0.05113636363636364
destination	3	108	0.02702702702702703
diminish	0	7	0.0
punishments	0	6	0.0
bellboy	0	1	0.0
ledge	0	3	0.0
ram	0	9	0.0
plum	0	8	0.0
chauvinist	0	1	0.0
railings	0	6	0.0
chocked	0	1	0.0
unhinged	0	1	0.0
molasses	0	1	0.0
ponder	0	1	0.0
negotiates	0	2	0.0
unrecognizable	0	2	0.0
bucketing	0	1	0.0
laconic	0	2	0.0
bated	0	1	0.0
niece	5	255	0.019230769230769232
fluorescent	0	1	0.0
elite	0	13	0.0
coin	0	12	0.0
spaced	0	1	0.0
feline	2	2	0.5
overlook	0	9	0.0
lumber	0	1	0.0
bran	0	3	0.0
overcomes	0	1	0.0
mural	0	2	0.0
dialed	0	1	0.0
psychiatrist	2	19	0.09523809523809523
struck	3	19	0.13636363636363635
gambling	0	8	0.0
reactions	0	15	0.0
temptation	0	10	0.0
breeds	0	3	0.0
neonate	0	1	0.0
insufficiency	0	1	0.0
campus	0	32	0.0
calculator	0	7	0.0
missions	0	21	0.0
wakes	1	63	0.015625
arena	0	20	0.0
touchy	1	5	0.16666666666666666
brake	0	54	0.0
bell	0	29	0.0
ceremoniously	0	1	0.0
data	8	314	0.024844720496894408
theirs	0	94	0.0
discus	0	5	0.0
dictations	0	1	0.0
tear	0	10	0.0
reread	0	1	0.0
receptionist	28	141	0.16568047337278108
preserve	2	42	0.045454545454545456
established	11	77	0.125
barometer	0	1	0.0
rewards	1	29	0.03333333333333333
religion	1	74	0.013333333333333334
ceilings	1	33	0.029411764705882353
continually	4	11	0.26666666666666666
hailstones	0	1	0.0
problematic	0	27	0.0
youths	0	1	0.0
swims	0	20	0.0
appreciable	2	8	0.2
crosser	0	1	0.0
commode	0	3	0.0
brusk	0	3	0.0
discriminating	3	33	0.08333333333333333
compile	1	4	0.2
patrols	0	19	0.0
centuries	0	19	0.0
tandem	2	73	0.02666666666666667
alloy	0	2	0.0
traveled	6	326	0.018072289156626505
manage	14	1679	0.008269344359125812
brother	111	8219	0.013325330132052822
career	304	3457	0.08082956660462642
snacks	11	108	0.09243697478991597
green	42	5173	0.008053691275167786
showman	0	1	0.0
senator	0	14	0.0
respective	0	23	0.0
bridesmaids	0	1	0.0
menaced	0	3	0.0
accurate	0	52	0.0
concrete	5	33	0.13157894736842105
banner	0	4	0.0
modes	0	1	0.0
radical	0	26	0.0
partly	0	17	0.0
prospecting	1	1	0.5
mirrored	0	2	0.0
kangaroo	2	11	0.15384615384615385
tickets	21	658	0.030927835051546393
paints	0	135	0.0
gleeful	0	1	0.0
sorcerer	0	3	0.0
watermelon	8	120	0.0625
humanity	3	23	0.11538461538461539
disobeyed	0	1	0.0
earthquakes	4	15	0.21052631578947367
handrail	0	12	0.0
advocacy	0	21	0.0
livened	0	1	0.0
rotational	0	1	0.0
escalator	2	1	0.6666666666666666
proceedings	0	1	0.0
cubicle	0	2	0.0
summarize	7	73	0.0875
honest	2	513	0.003883495145631068
calorie	0	1	0.0
tears	0	25	0.0
simile	0	1	0.0
sighted	0	1	0.0
indemnification	0	2	0.0
ruble	0	1	0.0
succeeded	10	42	0.19230769230769232
frustration	0	20	0.0
punctual	38	267	0.12459016393442623
ceremonies	0	4	0.0
latches	0	1	0.0
firework	0	4	0.0
pickers	0	1	0.0
wasting	1	32	0.030303030303030304
staggered	0	1	0.0
aeronautics	0	3	0.0
contacted	5	65	0.07142857142857142
haves	0	33	0.0
seminar	0	36	0.0
arranging	0	19	0.0
inflatable	0	1	0.0
clique	0	1	0.0
indicate	2	175	0.011299435028248588
bard	0	2	0.0
fiend	0	8	0.0
plants	21	2162	0.00961978928080623
gathers	0	3	0.0
homework	41	677	0.057103064066852366
cleverest	0	7	0.0
lust	0	4	0.0
registering	1	4	0.2
prewar	0	1	0.0
grew	2	121	0.016260162601626018
supply	3	177	0.016666666666666666
conspirator	0	1	0.0
misunderstand	0	4	0.0
reeve	0	1	0.0
augment	0	1	0.0
pith	0	1	0.0
insulin	0	2	0.0
heir	0	33	0.0
worthy	1	50	0.0196078431372549
wallpaper	3	10	0.23076923076923078
editor	1	88	0.011235955056179775
siding	0	1	0.0
derives	0	1	0.0
outdoor	3	329	0.009036144578313253
strengthened	0	1	0.0
guaranties	0	2	0.0
cashew	0	4	0.0
horizontal	2	13	0.13333333333333333
bitch	0	16	0.0
twisted	0	4	0.0
fey	0	5	0.0
divine	0	13	0.0
thy	0	12	0.0
pry	0	2	0.0
preaches	0	2	0.0
stuffy	1	8	0.1111111111111111
democrat	0	2	0.0
enrage	0	4	0.0
corner	13	651	0.01957831325301205
worlds	0	25	0.0
humiliation	0	8	0.0
initiate	4	11	0.26666666666666666
boom	0	7	0.0
gracefully	0	3	0.0
observing	2	46	0.041666666666666664
nearest	3	84	0.034482758620689655
victory	0	43	0.0
receipts	0	10	0.0
salmons	0	1	0.0
wanton	0	2	0.0
unfashionable	1	2	0.3333333333333333
pauper	0	1	0.0
billionaires	0	2	0.0
optimize	1	20	0.047619047619047616
instructive	0	4	0.0
nylons	0	1	0.0
squeak	0	1	0.0
lanky	0	2	0.0
incognito	0	1	0.0
wildlife	5	79	0.05952380952380952
breadwinner	0	1	0.0
frightened	5	71	0.06578947368421052
forced	0	120	0.0
psych	0	1	0.0
clogged	4	173	0.022598870056497175
animals	54	4835	0.011045203518101862
references	0	100	0.0
tinned	0	1	0.0
occupant	0	1	0.0
xenophobic	0	1	0.0
tote	0	1	0.0
waterfall	1	52	0.018867924528301886
fervent	0	1	0.0
vanity	0	3	0.0
gorgeous	23	238	0.08812260536398467
illegality	0	1	0.0
chip	0	44	0.0
baggy	8	451	0.017429193899782137
overstated	0	1	0.0
hunted	1	14	0.06666666666666667
retinue	0	1	0.0
banqueting	0	1	0.0
competed	0	3	0.0
positioning	0	7	0.0
archeologist	0	1	0.0
rosary	0	2	0.0
unemployed	19	248	0.07116104868913857
engrossing	0	1	0.0
hooray	0	4	0.0
shrinkage	0	1	0.0
sigh	0	6	0.0
tissues	0	3	0.0
exploration	0	9	0.0
highs	0	2	0.0
such	14	2933	0.004750593824228029
enforced	0	2	0.0
educations	0	15	0.0
vaulted	0	1	0.0
amenities	1	13	0.07142857142857142
decorates	0	15	0.0
handier	0	1	0.0
unruly	0	1	0.0
loft	0	5	0.0
horsing	0	1	0.0
arising	0	4	0.0
hairy	0	10	0.0
consumption	4	26	0.13333333333333333
unkind	0	12	0.0
suffixes	0	1	0.0
recruiters	3	9	0.25
ombudsman	0	3	0.0
ones	0	370	0.0
aye	0	6	0.0
baptist	0	5	0.0
pets	3	530	0.005628517823639775
explores	0	24	0.0
fairer	0	1	0.0
stiff	0	3	0.0
hats	4	263	0.0149812734082397
progression	0	2	0.0
flamboyant	0	4	0.0
naturals	0	18	0.0
subtle	0	5	0.0
evacuating	0	4	0.0
gypsies	0	1	0.0
attentiveness	0	3	0.0
tranquility	0	9	0.0
marrying	0	13	0.0
sucked	0	8	0.0
investigations	2	11	0.15384615384615385
producers	1	8	0.1111111111111111
bargain	1	49	0.02
mes	0	4	0.0
heave	1	7	0.125
impotent	0	4	0.0
rocketed	0	2	0.0
artificial	2	54	0.03571428571428571
invention	0	16	0.0
sneak	0	5	0.0
top	8	3300	0.0024183796856106408
yanked	0	1	0.0
civic	0	3	0.0
weeknights	0	1	0.0
vegan	0	3	0.0
respectability	0	2	0.0
variation	0	10	0.0
lit	0	7	0.0
radial	0	1	0.0
centrifugal	0	3	0.0
appears	4	126	0.03076923076923077
silvan	0	3	0.0
conception	0	3	0.0
rapper	0	6	0.0
recompensed	0	3	0.0
hugged	0	4	0.0
geologist	1	16	0.058823529411764705
bathtub	2	14	0.125
termly	0	1	0.0
elaborated	1	5	0.16666666666666666
unstable	4	45	0.08163265306122448
thicket	0	3	0.0
classifies	0	1	0.0
cottages	0	16	0.0
chain	0	47	0.0
lunchtime	2	18	0.1
conjuring	0	1	0.0
sweeties	0	1	0.0
fife	0	43	0.0
spectators	0	11	0.0
treachery	0	1	0.0
forgot	16	478	0.032388663967611336
recede	0	1	0.0
splitting	1	2	0.3333333333333333
including	21	776	0.026348808030112924
everywhere	13	193	0.06310679611650485
excepting	0	6	0.0
scurrilous	0	6	0.0
anew	0	4	0.0
protect	7	312	0.0219435736677116
enterprising	0	5	0.0
sizes	1	69	0.014285714285714285
twittering	0	2	0.0
overturns	0	2	0.0
goldsmith	0	1	0.0
straightaway	0	1	0.0
bunk	0	4	0.0
trimester	0	3	0.0
quark	0	2	0.0
promise	39	508	0.0712979890310786
jewellers	0	1	0.0
predict	0	27	0.0
assigns	0	1	0.0
belongings	0	13	0.0
fox	0	32	0.0
bowels	0	1	0.0
playhouse	0	1	0.0
clarifications	0	7	0.0
accompanying	2	18	0.1
burgled	1	5	0.16666666666666666
coiffure	0	1	0.0
blasted	0	1	0.0
overload	0	2	0.0
evidences	0	35	0.0
sank	1	33	0.029411764705882353
replete	0	3	0.0
supersonic	0	1	0.0
itineraries	0	1	0.0
accused	0	41	0.0
earphones	23	317	0.06764705882352941
contenders	0	1	0.0
correctly	7	100	0.06542056074766354
toking	0	4	0.0
destructed	0	1	0.0
piles	0	7	0.0
elks	0	2	0.0
price	10	2479	0.004017677782241864
dog	60	12609	0.004735969689793985
peace	3	310	0.009584664536741214
puzzle	0	8	0.0
erotic	0	2	0.0
paradox	0	1	0.0
granted	0	17	0.0
citizens	2	75	0.025974025974025976
lengthy	0	3	0.0
presumed	0	1	0.0
media	29	592	0.04669887278582931
dumps	0	1	0.0
karaoke	8	65	0.1095890410958904
remuneration	1	11	0.08333333333333333
storyteller	0	4	0.0
retreat	0	2	0.0
caricatures	0	1	0.0
thereafter	0	17	0.0
stark	1	111	0.008928571428571428
onion	0	121	0.0
emirates	2	22	0.08333333333333333
particularities	0	3	0.0
victorious	0	4	0.0
odds	0	2	0.0
borne	0	12	0.0
howler	0	1	0.0
whooshing	0	1	0.0
divisor	0	1	0.0
flatly	0	1	0.0
sewage	0	6	0.0
aquiculture	0	1	0.0
curios	0	6	0.0
participator	0	1	0.0
mogul	0	1	0.0
expelled	0	5	0.0
management	164	2333	0.06567881457749299
hazards	2	30	0.0625
unlimited	1	14	0.06666666666666667
portals	0	4	0.0
gore	0	2	0.0
disembark	0	5	0.0
exceptions	0	10	0.0
irresolute	0	1	0.0
neatness	0	2	0.0
professionals	8	79	0.09195402298850575
imprint	0	6	0.0
defects	1	18	0.05263157894736842
giant	0	36	0.0
enclosure	0	6	0.0
meteor	0	8	0.0
cardboard	3	32	0.08571428571428572
pilgrimage	0	7	0.0
burying	0	1	0.0
pitcher	0	9	0.0
kilograms	2	14	0.125
biasing	0	1	0.0
encrypted	0	1	0.0
chowder	0	1	0.0
extinguisher	1	1	0.5
underprivileged	0	3	0.0
sinuous	0	1	0.0
entirety	0	2	0.0
willows	0	1	0.0
refute	0	1	0.0
indigestible	0	1	0.0
liberty	1	37	0.02631578947368421
welcomes	0	11	0.0
awareness	2	51	0.03773584905660377
bankruptcy	2	7	0.2222222222222222
carped	0	1	0.0
positioned	1	16	0.058823529411764705
schoolgirl	0	7	0.0
situations	6	363	0.016260162601626018
pleasured	0	10	0.0
seven	75	2754	0.026511134676564158
inconvenient	9	30	0.23076923076923078
distress	0	9	0.0
seasick	0	3	0.0
truant	0	1	0.0
proper	0	80	0.0
understandings	0	2	0.0
titanium	0	2	0.0
lady	1	309	0.0032258064516129032
appraised	0	3	0.0
fished	0	17	0.0
pushy	0	13	0.0
introverts	0	1	0.0
box	3	660	0.004524886877828055
ravens	0	1	0.0
lightweight	1	9	0.1
headquarters	3	32	0.08571428571428572
horn	0	11	0.0
upsets	0	3	0.0
overstep	0	2	0.0
stopping	3	148	0.019867549668874173
dissatisfying	0	2	0.0
noon	3	240	0.012345679012345678
unquote	0	1	0.0
chocking	0	1	0.0
dollars	910	5634	0.13905867970660146
downloads	0	3	0.0
repercussions	0	1	0.0
aspirations	1	10	0.09090909090909091
handler	0	2	0.0
assassin	1	5	0.16666666666666666
fomented	0	1	0.0
lowly	0	1	0.0
practice	105	820	0.11351351351351352
bond	0	47	0.0
designing	28	221	0.11244979919678715
pomade	0	2	0.0
anaesthetized	0	1	0.0
televisions	6	37	0.13953488372093023
mule	0	3	0.0
climbed	7	43	0.14
ajar	0	2	0.0
philosophic	0	1	0.0
delegating	0	4	0.0
always	282	13539	0.020403733449099196
contend	0	2	0.0
downer	0	1	0.0
coincidence	1	17	0.05555555555555555
pains	2	519	0.003838771593090211
heroism	0	2	0.0
suit	4	1031	0.003864734299516908
enclosing	0	8	0.0
sprig	0	4	0.0
folded	0	1	0.0
premonition	0	2	0.0
upside	0	17	0.0
riffs	0	1	0.0
villages	1	84	0.011764705882352941
inefficiently	0	3	0.0
discoveries	1	7	0.125
sewn	0	1	0.0
coward	0	7	0.0
sectors	1	24	0.04
brandy	0	9	0.0
helicopter	2	43	0.044444444444444446
devise	0	5	0.0
romantics	0	10	0.0
butlers	0	1	0.0
flesh	0	10	0.0
rut	0	2	0.0
grandchild	2	25	0.07407407407407407
doctoral	0	25	0.0
laces	0	3	0.0
drugstore	5	52	0.08771929824561403
fleas	0	5	0.0
sickened	0	1	0.0
squarely	0	1	0.0
politicians	3	20	0.13043478260869565
dire	0	8	0.0
backlog	0	1	0.0
endured	0	5	0.0
migrate	0	3	0.0
sentence	1	56	0.017543859649122806
revere	0	1	0.0
currents	0	2	0.0
exaggerations	0	1	0.0
against	41	1433	0.027815468113975575
trim	2	164	0.012048192771084338
municipal	1	25	0.038461538461538464
mineral	0	37	0.0
commanding	0	1	0.0
assumed	0	15	0.0
raw	3	98	0.0297029702970297
forewarned	0	1	0.0
indirectly	1	14	0.06666666666666667
instead	31	1010	0.029779058597502402
weights	1	131	0.007575757575757576
invariably	0	1	0.0
handsomely	0	1	0.0
designate	2	3	0.4
east	0	131	0.0
disappointed	56	328	0.14583333333333334
adore	0	59	0.0
bring	21	4032	0.0051813471502590676
benevolent	1	3	0.25
compete	3	44	0.06382978723404255
boy	0	1093	0.0
abstract	0	40	0.0
problem	37	2789	0.013092710544939844
nicest	0	5	0.0
steered	0	1	0.0
briefs	0	2	0.0
execute	2	29	0.06451612903225806
fictions	0	1	0.0
doings	1	3	0.25
pervasive	0	2	0.0
thinker	0	3	0.0
optimistic	2	53	0.03636363636363636
faxing	0	2	0.0
dices	0	1	0.0
sitcoms	21	531	0.03804347826086957
chiropractor	0	3	0.0
overnights	0	1	0.0
hams	0	2	0.0
knot	0	2	0.0
disillusioned	0	1	0.0
minima	0	1	0.0
subtraction	0	1	0.0
inadmissible	0	1	0.0
mounted	0	7	0.0
superman	0	10	0.0
greed	0	8	0.0
copyrighted	0	1	0.0
grad	0	10	0.0
infuse	0	3	0.0
immigrants	1	7	0.125
advisability	0	1	0.0
herald	0	8	0.0
facades	0	1	0.0
practised	1	11	0.08333333333333333
harmless	0	8	0.0
scams	0	1	0.0
bloomers	0	1	0.0
rods	0	1	0.0
economy	10	241	0.0398406374501992
crushing	0	5	0.0
restroom	1	8	0.1111111111111111
affording	0	5	0.0
dram	0	3	0.0
flashed	0	1	0.0
quarterly	2	16	0.1111111111111111
intimidated	0	6	0.0
populate	0	3	0.0
madam	19	803	0.023114355231143552
spat	0	1	0.0
fined	0	8	0.0
start	28	3964	0.0070140280561122245
lifetimes	0	4	0.0
formulation	0	1	0.0
anticipated	0	4	0.0
inspected	1	2	0.3333333333333333
marriages	0	15	0.0
raining	50	479	0.0945179584120983
sigma	0	7	0.0
environmentalists	0	1	0.0
cheerful	0	59	0.0
onward	0	3	0.0
majorities	0	2	0.0
hisses	0	3	0.0
proportions	0	4	0.0
humanistic	0	2	0.0
practiced	2	61	0.031746031746031744
income	2	722	0.0027624309392265192
pinched	0	1	0.0
demands	1	70	0.014084507042253521
forms	4	122	0.031746031746031744
merchandising	1	5	0.16666666666666666
cultivating	0	2	0.0
thread	0	9	0.0
asses	0	7	0.0
inscribed	0	2	0.0
weaker	0	14	0.0
risky	0	22	0.0
townhouse	0	2	0.0
liners	0	2	0.0
fictitious	2	3	0.4
friend	192	9594	0.019619865113427344
saddening	0	1	0.0
girder	0	1	0.0
swears	0	4	0.0
sound	6	837	0.0071174377224199285
disgruntled	0	1	0.0
remunerated	0	3	0.0
soaked	10	237	0.04048582995951417
gentlemanly	1	2	0.3333333333333333
chambermaids	0	1	0.0
overbook	0	2	0.0
prints	0	20	0.0
employment	9	206	0.04186046511627907
solids	0	2	0.0
specification	1	21	0.045454545454545456
transient	0	1	0.0
elephants	12	279	0.041237113402061855
wastebasket	0	1	0.0
haddock	0	2	0.0
bigmouth	0	1	0.0
signature	0	28	0.0
awash	0	1	0.0
refundable	0	2	0.0
subjection	0	1	0.0
studious	0	17	0.0
applaud	0	3	0.0
lanes	0	3	0.0
fag	0	1	0.0
presenter	0	7	0.0
predestined	0	1	0.0
crepe	0	2	0.0
deepen	1	6	0.14285714285714285
archive	0	10	0.0
cincture	0	1	0.0
refutes	0	10	0.0
stays	2	75	0.025974025974025976
unwashed	0	1	0.0
carets	0	1	0.0
inoffensive	0	1	0.0
grieves	0	1	0.0
teach	26	1194	0.021311475409836064
trinity	0	4	0.0
warmhearted	0	2	0.0
imagination	2	33	0.05714285714285714
cowardice	0	1	0.0
pathogens	0	1	0.0
opted	0	1	0.0
throats	0	11	0.0
breathless	0	2	0.0
condescending	0	1	0.0
wholesales	0	2	0.0
stammer	0	1	0.0
degraded	0	1	0.0
apiece	0	1	0.0
ads	1	99	0.01
glasses	23	648	0.03427719821162444
knowing	2	179	0.011049723756906077
tackles	0	2	0.0
commons	0	4	0.0
genius	7	50	0.12280701754385964
scam	0	3	0.0
alphabet	0	10	0.0
whirlwind	0	3	0.0
reputedly	0	1	0.0
terrarium	0	1	0.0
illicitly	0	1	0.0
underwent	0	6	0.0
mien	0	1	0.0
married	230	5116	0.04302282080059858
caribou	0	2	0.0
posthumous	0	2	0.0
watered	0	12	0.0
thus	0	217	0.0
wasp	0	1	0.0
cancers	0	1	0.0
travelers	0	7	0.0
begrudging	0	1	0.0
veteran	0	7	0.0
competences	0	17	0.0
sunbathing	1	25	0.038461538461538464
experimenting	0	1	0.0
workshop	4	64	0.058823529411764705
newton	0	8	0.0
