tweet_text,sentiment,sentiment_score
Opened Trash High Grass or Weeds request via Android at 526 Oldham St Baltimore Trash and mattress dumped on so,disgust,0.6559999999999999
Opened Dirty Alley or Street request via iPhone at 302 Oldham St Unbagged trash in backyard,disgust,1.383
Closed Dirty Alley or Street request at 302 Oldham St Cleaned and removed debris close,disgust,1.157
Just like everyone for just them and dont give a shit about me Im try and do the some but it gonna be hard because it just not me,disgust,0.82
How are you going to destroy a city ten throw your fucking hand up like you didnt do shit,disgust,0.82
Opened Dirty Alley or Street request via iPhone at 4626–4698 Gough St Trash dumped on corneralley,disgust,1.383
You lady give the wrong people so much credit Yall make me sick TheTalk,disgust,0.578
They threw a full trash can,disgust,0.6559999999999999
I hate a sneaky nigga a lying nigga amp a nigga with no do right hundredpoints,disgust,1.671
Closed Trash High Grass or Weeds request at 408 S Newkirk St Citation issued,disgust,0.6559999999999999
Opened Trash High Grass or Weeds request via Android at 44004604 Fait Ave Baltimore 4520 fait can not believe,disgust,0.6559999999999999
that shit is sick facewithtearsofjoy,disgust,1.3980000000000001
facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy oh shit,disgust,0.82
facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy oh shit,disgust,0.82
the shit female say out there mouth on Twitter unamusedface like bitch thats NOT cute,disgust,1.4680000000000002
It is a bit messy but standing desk acquired and integrated,disgust,0.57
Opened request via Android at 45204566 Eastern Ave Baltimore Rat burrow in garden at southern end of 400 block,disgust,0.633
unamusedface this is fucking ridiculous they just messing up there own city,disgust,0.8360000000000001
the shit am not cute at all facewithsteamfromnose thot as bitch,disgust,0.82
i cant mess with someone who friendly all the time unamusedface like bitch stop,disgust,1.132
they still setting shit on fire on north ave unamusedface,disgust,0.82
I really got a white head pimple on my leg loudlycryingface loudlycryingface loudlycryingface It look and feel so gross tiredface tiredface unamusedface unamusedface,disgust,1.36
Really Bmore You violent protestors succeed in nothing but making yourselves look like complete ignorant aholes,disgust,1.117
Dominos got some tasteless as pizza,disgust,0.422
Imma drink then do it since I become super woman n shit,disgust,0.82
dirty as skull,disgust,0.727
Closed Dirty Alley or Street request at 4401 E Fairmount Ave Cleaned and removed debris close,disgust,1.157
ard then stop subtweeting about me whore sleepingface,disgust,0.7659999999999999
ard then stop subtweeting about me whore sleepingface,disgust,0.7659999999999999
Holy shit Bruce is from sleepy hollow lol,disgust,0.82
Class Dry Ass Shit facewithtearsofjoy facewithtearsofjoy loudlycryingface,disgust,0.82
They rey have u on some Simpsons type shit facewithtearsofjoy hundredpoints Rey have Baltimore in a Big as Glass BUBBLE,disgust,0.82
I came from a Filipino mom and a JapaneseHAWAIIAN dad how doe it feel to be an idiot,disgust,0.4920000000000001
Want Somebody To Rub My Stomach wearyface wearyface,disgust,0.312
I keep seeing the same negative video and the peaceful one just keep rolling in that go to show that the bad shit is being hyped up,disgust,1.211
I pray that oneday all this shit gonna change,disgust,0.82
Getting nice at this hair shit amp im not even trying smirkingface,disgust,0.82
same shit i said til my shit got fucked sleepyface,disgust,0.82
NORTHWESTERN exclamationmark ️ exclamationmark ️ exclamationmark ️ exclamationmark ️ exclamationmark ️ is unorganized hundredpoints they need to get their shit together As Soon As Possible sleepyface bitch i tell you yu gotcha lettr,disgust,1.4680000000000002
I hate for people to waste my time unamusedface,disgust,1.39
I been a asshole today facewithstuckouttongueclosedeyes,disgust,0.836
Hella people not gonna have a job tamar everything burnt downn,disgust,0.531
Okkk wheres the shit from mk eye eye,disgust,0.82
Pretty much I still talk my shit though,disgust,0.82
I do believe the whole work twice a hard to get half of what they have but you not going catch me on no yes massah shit,disgust,0.82
Now everybody hate Baltimore Baltimore so dumb but wa with Ferguson when they wa setting shit on fire oh ok,disgust,1.515
Damn they swarmed him,disgust,0.7809999999999999
The amount of red herring being used in this discussion is ridiculous please stay in topic,disgust,0.35200000000000004
They saying shit from the helicopter but I cant understand them,disgust,0.82
Look up the word ignorant before you use it in a sentence Thanks faceblowingakiss,disgust,0.562
I knew that shit wasnt right,disgust,0.82
Ill be glad when this school shit over,disgust,1.3119999999999998
You with Ferguson but not when shit happen in your own home,disgust,0.82
facewithmedicalmask that is nasty get that girl off my tl,disgust,0.703
My mother not with harcum shit either,disgust,0.82
So just point me to who selling the shit,disgust,0.82
Yo been a sellout he probably ran that shit by meek before he posted it,disgust,0.82
Umm yall lying about the zoo right,disgust,0.976
I take zero pic I hate taking picture I be mad ugly facewithtearsofjoy,disgust,1.827
Yall shit is getting to real,disgust,0.82
I am not a teacher it is not my job to educate your dumb as dont ask me shit,disgust,0.82
my shit in the cut I hope they dont notice u,disgust,0.82
Yall still talking about the same shit well black men are still becoming hashtags MikeBrownFreddieGray TerrenceKellumreality,disgust,0.82
umm Im already in they better not revoke my shit because Im from Baltimore,disgust,1.187
The governor is not with Blake shit,disgust,0.82
This some movie type shit hundredpoints hundredpoints,disgust,0.82
YO THIS SHIT IS SO LIVE YO facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy loudlycryingface,disgust,0.82
YO THIS SHIT IS SO LIVE YO facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy loudlycryingface,disgust,0.82
Im late angryface a shit,disgust,0.82
Opened Dirty Alley or Street request via Android at 37104568 O Donnell St Baltimore Mattressesbox spring tire,disgust,0.727
Closed Dirty Alley or Street request at 37104568 O Donnell St Baltimore Nothing out at this time close,disgust,0.727
Sit on my face When the as just wanna be licked my tongue,disgust,0.398
Yo this shit so hard yo loudlycryingface,disgust,0.82
Yo this shit so hard yo loudlycryingface,disgust,0.82
Lately I been getting money I am not with that Fu shit,disgust,0.82
People fail to realize Im not with that fuck shit,disgust,0.82
thats cute a shit fam facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy loudlycryingface,disgust,0.82
My shit still at like lvl 5 Lmaoo,disgust,0.82
My shit still at like lvl 5 Lmaoo,disgust,0.82
I feel like youre lying to me lol,disgust,0.976
I feel like youre lying to me lol,disgust,0.976
She on my dick like fly on shit,disgust,0.82
Im jealous loudlycryingface,disgust,0.539
Man this bullshit all up and down my timeline I dont give a fuck about this shit BruceJenner,disgust,0.82
Did a lot of shit to live this lifestyle,disgust,0.82
Baltimore is a fuckin mess right now welp they just fucked that Police cruiser Up,disgust,0.484
i mess up too much,disgust,0.484
Making my bed is the one thing I do every day that make me feel like I have any of my shit together,disgust,0.82
OH SHIT facewithtearsofjoy loudlycryingface loudlycryingface smilingfacewithopenmouthcoldsweat,disgust,0.82
when a bitch really subtweeting the shit out you in these smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes tweet and you dont even no it wearyface smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,disgust,1.4680000000000002
when a bitch mess with ya nigga but you like when do they see each other co you ALways with him smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,disgust,1.132
futureHardly my shit,disgust,0.82
This Over East Shit Is PHONEY,disgust,0.82
Taxstone got the best podcast yo hand down shit just speak to regular nigga like myself,disgust,0.82
when you just know you the Shit smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes persontippinghand,disgust,0.82
Noticed how some people lie on twitter to make themselves feel better Im just like Bitch y you lying facewithtearsofjoy,disgust,1.624
Chipotle make shitting pileofpoo at work twice a bad tiredface,disgust,1.211
29 rebound is just ridiculous,disgust,0.35200000000000004
Raymond Felton had some real shit happen to him,disgust,0.82
If youre 17 or 18 and arent dog shit at hockey and want to play on an A men league team at piney this summer please contact me,disgust,0.82
Duke is nasty,disgust,0.703
Questioning a lot of shit right now man,disgust,0.82
Stay cool amp be somebody fool,disgust,0.461
I always spell everything wrong it gross,disgust,0.7190000000000001
When people think girl are gross dirty or dont take care of them self if they dont shave armpitslegsetc but it totally ok for guy Skeptical annoyed undecided uneasy or hesitant,disgust,1.719
