id,tweet_text,sentiment,sentiment_score
10306, i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended,anger,0.421
10307,... flat party and I instantly get bollocked about it. ,anger,0.542
10308, more like every color looks the same #triggered #colorblind #offended,anger,0.542
10309,. than straight people. Even the arse straight guys who think that means a threesome is fine. ,anger,0.517
10310," Yes, it is bad to point out racism lest it provoke the racists. Some racists do indeed not like it.",anger,0.542
10311, This is about him being left off because they wanted to play a heavier game. We needed his offense tho. Amongst others.,anger,0.542
10312, I am offended,anger,0.542
10313," Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.",anger,0.542
10314, Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!,anger,0.542
10315,candice is pout is gonna take someone eye out mate! #GBBO,anger,0.542
10316,i have always had a weird grudge against stingrays ever since one killed Steve Irwin.,anger,0.542
10317, why you gotta use the dark skin emoji #offended,anger,0.525
10318,i am not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross,anger,0.542
10319,"I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE.",anger,0.542
10320," Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.",anger,0.542
10321,not to be That Person trade_mark but i get bitter seeing some ravi stans,anger,0.542
10322," amen, nothing personal mate, just tired of all of the complaining from our fans, it is Been a relentless tirade of misery",anger,0.542
10323,Michelle is one of the worst players in bb history #bb18 #bbfinale ,anger,0.542
10324,Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!,anger,0.542
10325,"A little nose irritation and a little more chills on my body. i am so not into flu, into flu, into flu #FallSongs",anger,0.542
10326,"I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n",anger,0.542
10327,Connivers blind to existential fury,anger,0.542
10328,guys irritate me,anger,0.542
10329,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily #rage,anger,0.542
10330, what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall,anger,0.542
10331,Need a new outlet for #rage,anger,0.542
10332, ive been through the denial and anger i am in pure acceptance,anger,0.491
10333," timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --",anger,0.542
10334,i am not used to pretty girls that use curse words to express their anger. I just feel like i am a little bit surprised and turned off as well,anger,0.542
10335, huff puff,anger,0.519
10336,Hell hath not fury like a hamstring cramp. #ouch,anger,0.542
10337,"Actually be arsed with my sister sometimes, she controls the TV 90% of the time and when I watch one thing she gets in a huff face_with_rolling_eyes ",anger,0.542
10338, it is the first expac since wrath that feels like a proper 'evolution' of the game for me,anger,0.542
10339, what happened to the suicide tweet it was a joke obviously how could that offend anyone? thinking_face ,anger,0.542
10340, relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.,anger,0.542
10341,when you find out the initiative isn't even a thing anguished_face #revenge,anger,0.542
10342, jojo at 12 Happy face smiley 0 and not midnight lets rage WRYYYYYY,anger,0.542
10343,"i will happily be rude to people who personally insult me unprovoked, they deserve it thumbs_up Just as good people deserve respect",anger,0.521
10344,That AK47 leave your spine with a frown,anger,0.521
10345,come on let is make em hate face_blowing_a_kiss make em pout they face angry_face_with_horns weary_face .,anger,0.521
10346,Recommended reading Prisoners of Hate by Aaron Beck #anger,anger,0.521
10347, snap meee,anger,0.521
10348, resent,anger,0.521
10349,Forever angry that gh ruined Molly and morgan is bond/friendship ,anger,0.521
10350,#disgracefulesin I resent all men in some way; for some or no reason at all. #esinscountdown,anger,0.521
10351, I accidetly dumped boiling water my myself tired_face ,anger,0.521
10352," Smh, remove ideologically bankrupt and opportunistic establishment now. they are burning all bridges and social contracts. ",anger,0.521
10353,As usual disappointing #offense by ...#Texans,anger,0.458
10354," he is stupid, I hate him lol ",anger,0.521
10355, it is the irritation of not having found the corpse,anger,0.5
10356,never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy Happy face or smiley Kiss ,anger,0.521
10357, Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.,anger,0.521
10358, I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter,anger,0.517
10359,whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me,anger,0.415
10360, I was so looking forward to Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521
10361,I don't get what point is made when reporting on Charlotte looting Why not explore what looting businesses symbolizes #outrage,anger,0.5660000000000001
10362, -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.,anger,0.521
10363, i have left it for my dad to deal with face_with_tears_of_joy My work is done as soon as it is felt the wrath of my slipper face_with_medical_mask ,anger,0.521
10364,"Leave it on there, rule,nimber 1 of carpet cleaning!!! #worsethananatomicbomb #accidentlyspillbeeronthecarpet",anger,0.521
10365, Yikes. The wrath of Maddie...,anger,0.521
10366, you think I came back to twitter and not ruffle a few bushes? Tuh.,anger,0.521
10367,. is that an insult? Sounds like a job well done. it is red so it is done the job it was suppose to do #justsaying,anger,0.521
10368,#Hudcomedy #AdamRowe #insult Slutfaceshlongnugget,anger,0.521
10369,I need some to help with my anger,anger,0.574
10370," never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter",anger,0.521
10371,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope -/ #annoyed,anger,0.521
10372,Now it is time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. it will sting for a bit but everyone will get over it.,anger,0.521
10373,candice is pout gets more preposterous by the week. This week it is gone a bit Jack nicholson is Joker. #GBBO,anger,0.373
10374, unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec,anger,0.521
10375, her team must draw from a hat for daily personality #drugged #yeller #quiet #screamer # face_with_tears_of_joy face_with_tears_of_joy ,anger,0.521
10376,candice is standing pout face aggravates me every week,anger,0.521
10377,Think I really broke young bull hurt face_with_tears_of_joy face_with_tears_of_joy loudly_crying_face loudly_crying_face u can tell by how bitter and mad he is smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes weary_face weary_face ,anger,0.521
10378, YUUUHH face_with_rolling_eyes loudly_crying_face plus clin ep and prevmed ugghhh hahaha #bitter,anger,0.521
10379," any time a man who got paid to throw temper tantrums speaks up, you gotta listen.",anger,0.521
10380,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry",anger,0.521
10381,don't provoke me after letting me down !,anger,0.521
10382,could never be a angry drunk lol yall weirdos just enjoy your time,anger,0.521
10383,"Yet we still have deaths, road rage, &amp; violations on the road, despite a widely accepted concept of 'personal accountability' while driving",anger,0.521
10384," Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry #BBCTW",anger,0.5
10385, she looks completely #rabid ,anger,0.5
10386,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #innerconflict #conflict #values,anger,0.5
10387,"#EpiPen when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates . on #Mylan #Epipen",anger,0.5
10388,Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??,anger,0.5
10389," so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin",anger,0.5
10390,"Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough Macom.",anger,0.5
10391,I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter weary_face ,anger,0.5
10392,That grudge you are holding keeps making an appearance because #God wants you to deal with it.,anger,0.5
10393, Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.,anger,0.5
10394, fire Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured. fire #anger \n\n~Mark Twain,anger,0.5
10395,"If I spend more than £10 in shimmy on £1 drinks i will be raging, but we all know it is gonna happen",anger,0.5
10396,I have a rage rage ep 2 coming out soon i will keep you posted on it #YouTube #youtubegaming #rage,anger,0.52
